hub_id,company_name,region,sido,address,matched_address,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item,geocoding_status
WH_02626,(주)경동이앤에스 CFS 보세창고,울산광역시,울산광역시,"울산광역시 남구 장생포로 304 (매암동, 경동도시가스(주))",울산 남구 장생포로 304,35.5091361034687,129.374511983236,41380.57,41380570.0,4138057.0,컨테이너전용,High-Confidence (Kakao)
WH_02627,(주) 경동이앤에스 컨테이너 보세창고,울산광역시,울산광역시,"울산광역시 남구 장생포로 304 (매암동, 경동도시가스(주))",울산 남구 장생포로 304,35.5091361034687,129.374511983236,41380.57,41380570.0,4138057.0,컨테이너전용,High-Confidence (Kakao)
WH_02628,(주)땅스푸드 보세창고,충청북도,충청북도,충청북도 음성군 금왕읍 유촌로 266-17,충북 음성군 금왕읍 유촌로 266-17,36.9638031896961,127.554429886712,218.0,218000.0,21800.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02629,시온 보세창고,경기도,경기도,경기도 평택시 포승읍 포승남로 361-17,경기 평택시 포승읍 포승남로 361-17,36.965956230256,126.883884082535,20303.29,20303290.0,2030329.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02630,에이티지컴퍼니 이천 보세창고,경기도,경기도,경기도 이천시 설성면 노성로259번길 76-20,경기 이천시 설성면 노성로259번길 76-20,37.128750530397,127.482291836966,1480.88,1480880.0,148088.0,일반,High-Confidence (Kakao)
WH_02631,케이씨티시 덕평2보세창고 ,경기도,경기도,경기도 이천시 마장면 덕평로661번길 87,경기 이천시 마장면 덕평로661번길 87,37.2164962261558,127.371722634397,12000.0,12000000.0,1200000.0,일반,High-Confidence (Kakao)
WH_02632,(주)금강로지스틱스 보세창고,전북특별자치도,전북특별자치도,전북특별자치도 군산시 자유무역로 83 (오식도동),전북특별자치도 군산시 자유무역로 83,35.9519056221682,126.548348709525,6624.0,6624000.0,662400.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02633,마틴브라워코리아 화성 보세창고,경기도,경기도,경기도 화성시 남양읍 무하로 31,경기 화성시 만세구 남양읍 무하로 31,37.1817453998932,126.846542200381,4045.5,4045500.0,404550.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02634,천일국제물류 제2창고,경기도,경기도,경기도 평택시 포승읍 포승산단로40번길 54,경기 평택시 포승읍 포승산단로40번길 54,36.9690880932305,126.862418705557,10169.0,10169000.0,1016900.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02635,로커스코리아 보세창고,경기도,경기도,경기도 이천시 진상미로 1894 (대포동),경기 이천시 진상미로 1894,37.2166864030905,127.452387321152,4471.9,4471900.0,447190.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02636,비지에프로지스 프레시 보세창고,경기도,경기도,경기도 광주시 곤지암읍 신대길 134-14,경기 광주시 곤지암읍 신대길 134-14,37.364039761396,127.334923070682,1214.0,1214000.0,121400.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02637,한솔로지스틱스(주) 5부두,전북특별자치도,전라북도,"전라북도 군산시 서해로 194 (소룡동, 군산항제5부두)",전북특별자치도 군산시 서해로 194,35.974659485519,126.592410642094,58909.2,58909200.0,5890920.0,일반,High-Confidence (Kakao)
WH_02638,씨제이대한통운 5부두 보세창고,전북특별자치도,전라북도,"전라북도 군산시 서해로 194 (소룡동, 군산항제5부두)",전북특별자치도 군산시 서해로 194,35.974659485519,126.592410642094,351625.3,351625300.0,35162530.0,일반,High-Confidence (Kakao)
WH_02639,경신보세창고,경상남도,경상남도,경상남도 양산시 산막공단남12길 122 (북정동),경남 양산시 산막공단남12길 122,35.3655065523083,129.05255845948,2970.0,2970000.0,297000.0,일반,High-Confidence (Kakao)
WH_02640,"세방 2,3부두 보세창고",전북특별자치도,전라북도,"전라북도 군산시 외항안길 145 (소룡동, (주)세방)",전북특별자치도 군산시 외항안길 145,35.9697808957095,126.616116980336,172063.0,172063000.0,17206300.0,일반,High-Confidence (Kakao)
WH_02641,세방 5부두 보세창고,전북특별자치도,전라북도,"전라북도 군산시 서해로 194 (소룡동, 군산항제5부두)",전북특별자치도 군산시 서해로 194,35.974659485519,126.592410642094,108432.0,108432000.0,10843200.0,일반,High-Confidence (Kakao)
WH_02642,앤씨씨 보세창고,경기도,경기도,경기도 김포시 고촌읍 아라육로57번길 108,경기 김포시 고촌읍 아라육로57번길 108,37.5914670817242,126.797458530021,3526.0,3526000.0,352600.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02643,(주)막스만로지스틱스,충청북도,충청북도,충청북도 청주시 흥덕구 국사오산로 604 (옥산면),충북 청주시 흥덕구 옥산면 국사오산로 604,36.6715920165381,127.365348618985,1180.1,1180100.0,118010.0,일반,High-Confidence (Kakao)
WH_02644,한국로지스풀(주)인천신항,인천광역시,인천광역시,인천광역시 연수구 인천신항대로 866-5 (송도동),인천 연수구 인천신항대로 866-5,37.3539931424041,126.624103164159,2921.0,2921000.0,292100.0,일반,High-Confidence (Kakao)
WH_02645,엘엑스 판토스 구미 보세창고,경상북도,경상북도,경상북도 구미시 산호대로 264-16 (공단동),경북 구미시 산호대로 264-16,36.105958643154,128.38791702515,2549.0,2549000.0,254900.0,일반,High-Confidence (Kakao)
WH_02646,용마로지스 이천 상봉리 보세창고,경기도,경기도,경기도 이천시 설성면 설가로 142,경기 이천시 설성면 설가로 142,37.1493413019222,127.512415521103,1008.0,1008000.0,100800.0,일반,High-Confidence (Kakao)
WH_02647,삼우엠씨피(주)복합물류 보세창고,부산광역시,부산광역시,부산광역시 강서구 미음산단1로16번길 22 (구랑동),부산 강서구 미음산단1로16번길 22,35.1253160445943,128.853328587531,2614.79,2614790.0,261479.0,일반,High-Confidence (Kakao)
WH_02648,하이브플러스,경기도,경기도,경기도 안성시 일죽면 고목남길 125,경기 안성시 일죽면 고목남길 125,37.118770044004,127.437811838848,5005.69,5005690.0,500569.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02649,판토스보세창고,경기도,경기도,경기도 평택시 진위면 진위2산단로 45,경기 평택시 진위면 진위2산단로 45,37.1227877059838,127.07059915591,1000.0,1000000.0,100000.0,일반,High-Confidence (Kakao)
WH_02650,㈜E1컨테이너터미널보세창고,인천광역시,인천광역시,인천광역시 중구 서해대로93번길 42 (항동7가),인천 중구 서해대로93번길 42,37.4419513427725,126.613065303103,3364.76,3364760.0,336476.0,컨테이너전용,High-Confidence (Kakao)
WH_02651,(주)신세계푸드 용인센터 보세창고,경기도,경기도,경기도 용인시 처인구 남사읍 형제로 26,경기 용인시 처인구 남사읍 형제로 26,37.144271363469,127.159724913349,2374.2,2374200.0,237420.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02652,(주)에이치에스엘엔씨 부산 보세창고,부산광역시,부산광역시,부산광역시 강서구 미음국제2로 28 (미음동),부산 강서구 미음국제2로 28,35.1481139721111,128.874894487357,14183.85,14183850.0,1418385.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02653,에어로케이항공(주)보세창고,충청북도,충청북도,충청북도 청주시 청원구 북이면 내추옥수길 9-11,충북 청주시 청원구 북이면 내추옥수길 9-11,36.760619849347,127.552885643988,173.0,173000.0,17300.0,일반,High-Confidence (Kakao)
WH_02654,에이치와이엘㈜ 인천남동복합물류센터,인천광역시,인천광역시,인천광역시 남동구 논현고잔로 87 (고잔동),인천 남동구 논현고잔로 87,37.3907825172713,126.711683155718,9484.0,9484000.0,948400.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02655,에스지씨 저온물류보세창고,인천광역시,인천광역시,인천광역시 서구 북항로 277 (원창동),인천 서구 북항로 277,37.5049979301129,126.617308794168,23541.78,23541780.0,2354178.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02656,(주)어반로지스틱스,인천광역시,인천광역시,인천광역시 서구 북항단지로101번길 31 (원창동),인천 서구 북항단지로101번길 31,37.5049123055017,126.614694330136,16605.09,16605090.0,1660509.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02657,수성육운(주)양산보세창고,경상남도,경상남도,경상남도 양산시 물금읍 제방로 27-4,경남 양산시 물금읍 제방로 27-4,35.2950529434205,129.011323003281,5966.95,5966950.0,596695.0,일반,High-Confidence (Kakao)
WH_02658,케이티씨로지스(주) 영업용 보세창고,울산광역시,울산광역시,울산광역시 울주군 온산읍 대정로 118,울산 울주군 온산읍 대정로 118,35.4214536257153,129.341374239442,5280.81,5280810.0,528081.0,일반,High-Confidence (Kakao)
WH_02659,㈜케이씨티시,인천광역시,인천광역시,"인천광역시 중구 축항대로165번길 15 (항동7가, KCTC인천물류센터)",인천 중구 축항대로165번길 15,37.4560472956846,126.614786024879,200.0,200000.0,20000.0,컨테이너전용,High-Confidence (Kakao)
WH_02660,서울마린 보세창고,충청남도,충청남도,충청남도 당진시 송악읍 상록수길 270,충남 당진시 송악읍 상록수길 270,36.9463935823293,126.779914115617,67.78,67780.0,6778.0,일반,High-Confidence (Kakao)
WH_02661,도지냉장 보세창고,경기도,경기도,경기도 이천시 백사면 청백리로 287,경기 이천시 백사면 청백리로 287,37.3141593505828,127.488155303713,5889.78,5889780.0,588978.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02662,씨앤케이 보세창고,경기도,경기도,경기도 이천시 대월면 대월로 431,경기 이천시 대월면 대월로 431,37.1962702670091,127.497845269455,6220.0,6220000.0,622000.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02663,삼성 아레나스 보세창고,인천광역시,인천광역시,인천광역시 중구 영종순환로900번길 30 (운북동),인천 중구 영종순환로900번길 30,37.5110358227268,126.497920572084,16337.93,16337930.0,1633793.0,일반,High-Confidence (Kakao)
WH_02664,한국 보세창고,경기도,경기도,경기도 안성시 일죽면 죽화로 139-1,경기 안성시 일죽면 죽화로 139-1,37.1117803478578,127.443536547935,8593.62,8593620.0,859362.0000000001,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02665,(주)하이팜코리아,부산광역시,부산광역시,부산광역시 강서구 녹산산단382로50번길 33 (송정동),부산 강서구 녹산산단382로50번길 33,35.0842428949519,128.855426928559,300.5,300500.0,30050.0,일반,High-Confidence (Kakao)
WH_02666,선광종합물류㈜ 제2보세창고,인천광역시,인천광역시,인천광역시 중구 서해대로30번길 32,인천 중구 서해대로30번길 32,37.431696967828,126.617641378781,27461.89,27461890.0,2746189.0,일반,High-Confidence (Kakao)
WH_02667,에이치와이엘㈜ 창원두동복합물류센터,경상남도,경상남도,경상남도 창원시 진해구 두동남로 68 (두동),경남 창원시 진해구 두동남로 68,35.1171377554389,128.801852739726,25096.0,25096000.0,2509600.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02668,주식회사 다 영업용 보세창고,경상남도,경상남도,경상남도 진주시 문산읍 문산로 906-25,경남 진주시 문산읍 문산로 906-25,35.1641199362771,128.200651051079,13258.0,13258000.0,1325800.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02669,(주)이지엠인터내셔널 K100,경기도,경기도,경기도 김포시 통진읍 월하로519번길 25,경기 김포시 통진읍 월하로519번길 25,37.7132001866172,126.612488503361,226.06,226060.0,22606.0,일반,High-Confidence (Kakao)
WH_02670,(주)에스앤비인터내셔널 제2공장 보세창고,경상북도,경상북도,경상북도 청도군 청도읍 안송읍길 17,경북 청도군 청도읍 안송읍길 17,35.6576188722108,128.747221084431,1248.0,1248000.0,124800.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02671,에이씨티앤코아물류 보세창고,경기도,경기도,경기도 평택시 포승읍 하만호길 259,경기 평택시 포승읍 하만호길 259,36.9573944360953,126.852237568078,1690.0,1690000.0,169000.0,일반,High-Confidence (Kakao)
WH_02672,엠케이로지스 보세창고,경기도,경기도,경기도 안성시 일죽면 사실로 161-57,경기 안성시 일죽면 사실로 161-57,37.1291130792801,127.427244667935,2976.77,2976770.0,297677.0,일반,High-Confidence (Kakao)
WH_02673,대청냉장 보세창고,경기도,경기도,경기도 광주시 초월읍 산수로 370,경기 광주시 초월읍 산수로 370,37.3940250354951,127.313994028859,10169.22,10169220.0,1016922.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02674,(주)펜타코리아 자가용 보세창고,경상남도,경상남도,경상남도 진주시 정촌면 연꽃로145번길 40-38,경남 진주시 정촌면 연꽃로145번길 40-38,35.1195243864375,128.106241265045,100.0,100000.0,10000.0,일반,High-Confidence (Kakao)
WH_02675,로지스월드 보세창고,경기도,경기도,경기도 평택시 포승읍 황해희곡2로 51,경기 평택시 포승읍 황해희곡2로 51,36.9530609736045,126.867718772401,2398.0,2398000.0,239800.0,일반,High-Confidence (Kakao)
WH_02676,가자무역 보세창고,충청남도,충청남도,충청남도 천안시 동남구 동면 화복로 35,충남 천안시 동남구 동면 화복로 35,36.7816713279986,127.362814525925,1000.0,1000000.0,100000.0,일반,High-Confidence (Kakao)
WH_02677,공군6089부대 보세창고,인천광역시,인천광역시,인천광역시 중구 영종순환로 646 (운북동),,37.4563,126.7052,226.8,226800.0,22680.0,일반,Low-Confidence (Fallback)
WH_02678,원더그린(주) 제2 보세창고,부산광역시,부산광역시,부산광역시 강서구 정주산단로 18 (지사동),부산 강서구 정주산단로 18,35.1512591031513,128.824062731812,3241.34,3241340.0,324134.0,일반,High-Confidence (Kakao)
WH_02679,한국록신 보세창고,경기도,경기도,경기도 평택시 포승읍 포승장안로 421-81,경기 평택시 포승읍 포승장안로 421-81,37.0095967812323,126.877154963598,2000.0,2000000.0,200000.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02680,리치냉장 보세창고,경기도,경기도,경기도 평택시 서탄면 서탄로 395-17,경기 평택시 서탄면 서탄로 395-17,37.1151289259376,127.027861448031,7396.0,7396000.0,739600.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02681,페라리로지스틱스코리아,경기도,경기도,경기도 김포시 고촌읍 아라육로57번길 45,경기 김포시 고촌읍 아라육로57번길 45,37.5907006041633,126.793967908301,1226.0,1226000.0,122600.0,일반,High-Confidence (Kakao)
WH_02682,(주)티웨이항공 청주보세창고,충청북도,충청북도,충청북도 청주시 청원구 내수읍 오창대로 980,충북 청주시 청원구 내수읍 오창대로 980,36.7220989204326,127.495928340385,129.5,129500.0,12950.0,일반,High-Confidence (Kakao)
WH_02683,코스맥스비티아이,경기도,경기도,경기도 평택시 청북읍 고렴산단로 51,경기 평택시 청북읍 고렴산단로 51,37.0545026743794,126.934312709318,255.4,255400.0,25540.0,일반,High-Confidence (Kakao)
WH_02684,대한항공씨앤디서비스 제2자가 보세창고,인천광역시,인천광역시,인천광역시 중구 공항동로465번길 96 (운서동),인천 중구 공항동로465번길 96,37.4835627335647,126.45144301578,4242.34,4242340.0,424234.0,일반,High-Confidence (Kakao)
WH_02685,대한싸이로(주) 광주물류센터,경기도,경기도,경기도 광주시 초월읍 산수로682번길 55,경기 광주시 초월읍 산수로682번길 55,37.4208680070305,127.313970510585,2728.57,2728570.0,272857.0,일반,High-Confidence (Kakao)
WH_02686,주식회사 해성푸드텍,충청남도,충청남도,충청남도 서천군 장항공단길10번길 36-1 (장항읍),충남 서천군 장항읍 장항공단길10번길 36-1,36.0044738015152,126.720505750504,1680.0,1680000.0,168000.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02687,제이에이치물류(주) 보세창고,충청남도,충청남도,충청남도 천안시 서북구 금곡로 52-44 (직산읍),충남 천안시 서북구 직산읍 금곡로 52-44,36.868515062923,127.104628603542,1587.57,1587570.0,158757.0,일반,High-Confidence (Kakao)
WH_02688,동국제강(주) 보세창고,경상북도,경상북도,경상북도 포항시 남구 대송면 철강산단로 195,경북 포항시 남구 대송면 철강산단로 195,35.9673967870883,129.371908975619,326.5,326500.0,32650.0,일반,High-Confidence (Kakao)
WH_02689,해성디에스(주)보세창고,경상남도,경상남도,경상남도 창원시 성산구 정동로62번길 39 (성주동),경남 창원시 성산구 정동로62번길 39,35.1960147367322,128.689579139619,171.0,171000.0,17100.0,일반,High-Confidence (Kakao)
WH_02690,(주)아이엔티씨,인천광역시,인천광역시,인천광역시 서구 원석로 41 (석남동),인천 서구 원석로 41,37.4991882517288,126.64082983011,86330.0,86330000.0,8633000.0,야적전용,High-Confidence (Kakao)
WH_02691,서강유업(주) 보세창고,경상남도,경상남도,경상남도 사천시 사남면 공단1로 59-17,경남 사천시 사남면 공단1로 59-17,35.0677413594281,128.069590897779,456.0,456000.0,45600.0,일반,High-Confidence (Kakao)
WH_02692,대한항공씨앤디서비스제주 자가보세창고,제주특별자치도,제주특별자치도,제주특별자치도 제주시 공항로 2 (용담이동),제주특별자치도 제주시 공항로 2,33.5059364682672,126.495951277797,128.0,128000.0,12800.0,일반,High-Confidence (Kakao)
WH_02693,㈜하이랜드이노베이션 부산센터,경상남도,경상남도,경상남도 창원시 진해구 남영로159번길 68-15 (남문동),경남 창원시 진해구 남영로159번길 68-15,35.1081439624972,128.754727695995,10535.68,10535680.0,1053568.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02694,한신보세창고,경상남도,경상남도,경상남도 김해시 상동면 상동로 504,경남 김해시 상동면 상동로 504,35.3053674359738,128.92509850204,12258.0,12258000.0,1225800.0,일반,High-Confidence (Kakao)
WH_02695,(주)삼양보세창고,경상남도,경상남도,경상남도 양산시 칠산길 52 (다방동),경남 양산시 칠산길 52,35.333147313618,129.047845931855,27603.16,27603160.0,2760316.0,일반,High-Confidence (Kakao)
WH_02696,씨앤에이치에프에스(주),경기도,경기도,경기도 고양시 일산서구 고양대로 110-13 (법곳동),경기 고양시 일산서구 고양대로 110-13,37.6595646942307,126.724205796589,717.32,717320.0,71732.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02697,㈜인천로지스틱스 보세창고,인천광역시,인천광역시,인천광역시 동구 보세로 113 (만석동),인천 동구 보세로 113,37.48672691522,126.611357350815,8974.0,8974000.0,897400.0,일반,High-Confidence (Kakao)
WH_02698,블루스타 보세창고,경기도,경기도,경기도 여주시 가남읍 경충대로 1049,경기 여주시 가남읍 경충대로 1049,37.1882009301151,127.559845606606,3370.0,3370000.0,337000.0,일반,High-Confidence (Kakao)
WH_02699,(주)부림교역 보세창고,부산광역시,부산광역시,부산광역시 강서구 범방3로30번길 12 (범방동),부산 강서구 범방3로30번길 12,35.1450421553197,128.880185122782,28464.36,28464360.0,2846436.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02700,(주)삼진글로벌넷 보세창고,경기도,경기도,경기도 화성시 양감면 초록로 338-7,경기 화성시 만세구 양감면 초록로 338-7,37.0849829623552,126.971961539123,225.0,225000.0,22500.0,일반,High-Confidence (Kakao)
WH_02701,(주)조흥보세창고,경기도,경기도,"경기도 안산시 단원구 시화로 38 (성곡동, 조흥화학공업(주))",경기 안산시 단원구 시화로 38,37.3280548487472,126.740174784572,122.31,122310.0,12231.0,일반,High-Confidence (Kakao)
WH_02702,(주)정림통상보세창고,인천광역시,인천광역시,인천광역시 서구 북항로178번길 17 (원창동),인천 서구 북항로178번길 17,37.5083200398702,126.628180458789,24212.8,24212800.0,2421280.0,야적전용,High-Confidence (Kakao)
WH_02703,화신해운항공(주)물류센터,부산광역시,부산광역시,부산광역시 강서구 미음국제2로나길 13 (미음동),부산 강서구 미음국제2로나길 13,35.1491296990488,128.875093239578,16286.15,16286150.0,1628615.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02704,세방수도권물류센타 보세창고 ,경기도,경기도,경기도 안성시 양성면 양성로 325,경기 안성시 양성면 양성로 325,37.0825668120685,127.205408207229,8194.96,8194959.999999999,819495.9999999999,일반,High-Confidence (Kakao)
WH_02705,(주)나라로지스틱스 백사센터,경기도,경기도,경기도 이천시 백사면 청백리로393번길 353,경기 이천시 백사면 청백리로393번길 353,37.327415163623,127.492345780283,10230.0,10230000.0,1023000.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02706,마신부산,부산광역시,부산광역시,부산광역시 강서구 유통단지1로132번길 28 (대저2동),부산 강서구 유통단지1로132번길 28,35.1669415013556,128.945839405684,226.0,226000.0,22600.0,일반,High-Confidence (Kakao)
WH_02707,(주)아시아해상,부산광역시,부산광역시,부산광역시 강서구 녹산산단382로50번길 33 (송정동),부산 강서구 녹산산단382로50번길 33,35.0842428949519,128.855426928559,1019.49,1019490.0,101949.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02708,롯데김해기내면세점,부산광역시,부산광역시,부산광역시 강서구 공항진입로 108 (대저2동),,35.1796,129.0756,51.26,51260.0,5126.0,일반,Low-Confidence (Fallback)
WH_02709,롯데기내면세점,인천광역시,인천광역시,인천광역시 중구 공항로 272 (운서동),인천 중구 공항로 272,37.458350712273,126.427699293474,754.08,754080.0,75408.0,일반,High-Confidence (Kakao)
WH_02710,씨맥 보세창고,인천광역시,인천광역시,인천광역시 서구 북항배후로 25 (원창동),인천 서구 북항배후로 25,37.514464303272,126.606322311343,4481.55,4481550.0,448155.0,일반,High-Confidence (Kakao)
WH_02711,한국로지스풀(주) 전북지점 영업용보세창고,전북특별자치도,전라북도,전라북도 김제시 금산면 금평로 313,전북특별자치도 김제시 금산면 금평로 313,35.7248363064198,126.988961476031,6776.0,6776000.0,677600.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02712,(주)신한인비스타,경기도,경기도,경기도 김포시 고촌읍 아라육로 95,경기 김포시 고촌읍 아라육로 95,37.5908611378307,126.788002000296,2256.5,2256500.0,225650.0,일반,High-Confidence (Kakao)
WH_02713,케이이씨 디바이스 1공단 보세창고,경상북도,경상북도,경상북도 구미시 수출대로 41 (공단동),경북 구미시 수출대로 41,36.1142911377098,128.370931992886,4663.0,4663000.0,466300.0,일반,High-Confidence (Kakao)
WH_02714,(주)지에프무역 자가용 보세창고,강원특별자치도,강원도,"강원도 동해시 동해항3길 4 (송정동, 영동인쇄소)",강원특별자치도 동해시 동해항3길 4,37.5001765363631,129.126230826034,23.0,23000.0,2300.0,일반,High-Confidence (Kakao)
WH_02715,디에프원 보세창고,경기도,경기도,경기도 안성시 양성면 양성로 389,경기 안성시 양성면 양성로 389,37.0881030535444,127.207947074691,9735.0,9735000.0,973500.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02716,(주)진성비에프,경기도,경기도,경기도 용인시 처인구 이동읍 덕성산단2로6번길 31,경기 용인시 처인구 이동읍 덕성산단2로6번길 31,37.1715615069566,127.20613009603,7967.44,7967440.0,796744.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02717,한국복합물류 군포 보세창고,경기도,경기도,경기도 군포시 번영로 82 (부곡동),경기 군포시 번영로 82,37.3309459272918,126.93722666624,1396.0,1396000.0,139600.0,일반,High-Confidence (Kakao)
WH_02718,쿠킹스토리 보세창고,충청남도,충청남도,충청남도 천안시 서북구 직산읍 연암율금로 30,충남 천안시 서북구 직산읍 연암율금로 30,36.8882969063551,127.09154691926,477.69,477690.0,47769.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02719,돌코리아 보세창고,경기도,경기도,경기도 평택시 포승읍 평택항만길 305,경기 평택시 포승읍 평택항만길 305,36.9745672223588,126.83785026577,14497.0,14497000.0,1449700.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02720,케이씨티시 여주보세창고,경기도,경기도,경기도 여주시 대신면 대신로 894-10,경기 여주시 대신면 대신로 894-10,37.3783734403272,127.607671792498,20845.0,20845000.0,2084500.0,일반,High-Confidence (Kakao)
WH_02721,동원로엑스(주)부발 보세창고,경기도,경기도,경기도 이천시 부발읍 중부대로1928번길 20,경기 이천시 부발읍 중부대로1928번길 20,37.2903940266737,127.520140496183,1878.0,1878000.0,187800.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02722,청정식품 보세창고,경기도,경기도,경기도 평택시 포승읍 직산동길 66,경기 평택시 포승읍 직산동길 66,36.9484447120603,126.876522692891,3672.18,3672180.0,367218.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02723,(주)코멕스 제2보세창고,경상남도,경상남도,경상남도 양산시 상북면 수서로 223-40,경남 양산시 상북면 수서로 223-40,35.4360865213066,129.045414816549,13520.76,13520760.0,1352076.0,일반,High-Confidence (Kakao)
WH_02724,(주)센텀물류컨테이너보세창고,경상남도,경상남도,경상남도 양산시 물금읍 제방로 125,경남 양산시 물금읍 제방로 125,35.3005895205494,129.012558632698,22446.9,22446900.0,2244690.0,"일반, 컨테이너전용",High-Confidence (Kakao)
WH_02725,인천글로벌물류센터 보세창고,인천광역시,인천광역시,인천광역시 연수구 인천신항대로 816 (송도동),인천 연수구 인천신항대로 816,37.3491587443066,126.626192874381,64149.5,64149500.0,6414950.0,일반,High-Confidence (Kakao)
WH_02726,(주)센텀물류컨테이너보세창고,경상남도,경상남도,경상남도 양산시 물금읍 제방로 125,경남 양산시 물금읍 제방로 125,35.3005895205494,129.012558632698,22446.9,22446900.0,2244690.0,"일반, 컨테이너전용",High-Confidence (Kakao)
WH_02727,비테스코 테크놀로지스 코리아(유) 보세창고,경기도,경기도,경기도 이천시 신둔면 황무로338번길 335,경기 이천시 신둔면 황무로338번길 335,37.2953460791276,127.37407019484,103.0,103000.0,10300.0,일반,High-Confidence (Kakao)
WH_02728,(주)유진,전라남도,전라남도,전라남도 여수시 망양로 514-16 (오천동),전남 여수시 망양로 514-16,34.7911848454017,127.754065851015,1344.0,1344000.0,134400.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02729,(주)한익스프레스 남이천2보세창고,경기도,경기도,경기도 이천시 모가면 공원로 134,경기 이천시 모가면 공원로 134,37.1819351088,127.452881001793,6338.0,6338000.0,633800.0,"일반, 냉동ㆍ냉장",High-Confidence (Kakao)
WH_02730,한스트레이딩㈜ 보세창고,부산광역시,부산광역시,부산광역시 사하구 감천항로 165-1 (구평동),부산 사하구 감천항로 165-1,35.0786204635624,128.990886546969,713.0,713000.0,71300.0,일반,High-Confidence (Kakao)
WH_02731,현이냉동(주) ,부산광역시,부산광역시,부산광역시 사하구 감천항로 240 (구평동),부산 사하구 감천항로 240,35.0713571101388,128.989792581353,8093.7,8093700.0,809370.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02732,에이치에스우드,인천광역시,인천광역시,인천광역시 서구 로봇랜드로249번길 108 (청라동),인천 서구 로봇랜드로249번길 108,37.5300007208398,126.603247817337,6104.0,6104000.0,610400.0,일반,High-Confidence (Kakao)
WH_02733,㈜프라자로지스 보세창고,경기도,경기도,경기도 용인시 처인구 남사읍 경기동로 55,경기 용인시 처인구 남사읍 경기동로 55,37.1468149541847,127.136358329819,31668.04,31668040.0,3166804.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02734,에이치비 냉동냉장 보세창고,인천광역시,인천광역시,인천광역시 서구 북항로 28-23 (원창동),인천 서구 북항로 28-23,37.5105816125858,126.631853861129,9803.23,9803230.0,980323.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02735,(주)지앤케이로지스틱스,인천광역시,인천광역시,인천광역시 연수구 인천신항대로 792-1 (송도동),인천 연수구 인천신항대로 792-1,37.3521388019098,126.627367375997,59443.71,59443710.0,5944371.0,일반,High-Confidence (Kakao)
WH_02736,에이치에스트레이딩,부산광역시,부산광역시,부산광역시 영도구 해양로176번길 5 (청학동),부산 영도구 해양로176번길 5,35.0900179399649,129.07052107498,343.8,343800.0,34380.0,냉동ㆍ냉장,High-Confidence (Kakao)
WH_02737,유니켐2공장 보세창고,경기도,경기도,경기도 안산시 단원구 산단로19번길 229 (성곡동),경기 안산시 단원구 산단로19번길 229,37.30435878729,126.760101496633,594.0,594000.0,59400.0,일반,High-Confidence (Kakao)
