hub_id,company_name,sido,address,matched_address,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item,geocoding_status,temperature_zone
WH_02380,한국일본통운㈜,경상남도,경상남도 창원시 진해구 신항8로 393,경남 창원시 진해구 신항8로 393,35.0955765421116,128.766166217024,34989.0,68578440.0,2239296.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02381,㈜일양글로벌물류,경상남도,경상남도 창원시 진해구 남문동 신항8로 307,경남 창원시 진해구 신항8로 307,35.0958945843237,128.777000145137,55991.24,78387736.0,4479299.2,General Merchandise,High-Confidence (Kakao),Ambient
WH_02382,㈜글로벌로지텍,경상남도,경상남도 창원시 진해구 신항 10로 19,경남 창원시 진해구 신항10로 19,35.0926960591691,128.768057488627,60454.27,84635978.0,4836341.600000001,General Merchandise,High-Confidence (Kakao),Ambient
WH_02383,㈜나무친구들,인천광역시,인천광역시 서구 북항로335번길 17,인천 서구 북항로335번길 17,37.5035778832922,126.613110515996,4494.37,4494370.0,449437.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02384,㈜고려강재장,경상남도,경상남도 창원시 성산구 귀곡동 574-2,경남 창원시 성산구 귀곡동 574-2,35.188692329548,128.595597165838,20700.0,20700000.0,2070000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02385,미쓰이소꼬코리아㈜,경상남도,경상남도 창원시 진해구 신항10로 7,경남 창원시 진해구 신항10로 7,35.0927346978808,128.765752947077,33237.8,33237800.000000004,3323780.0000000005,Electronics,High-Confidence (Kakao),Ambient
WH_02386,㈜NKG,인천광역시,인천광역시 서구 북항로 335,인천 서구 북항로 335,37.5051285792798,126.609846008001,19592.83,27429962.0,1567426.4000000001,Fashion & Cosmetics,High-Confidence (Kakao),Cold_Chain
WH_02387,씨엠케이로지스틱스㈜,경상남도,"경상남도 창원시 진해구 신항8로 13(남문동,1189-2)",경남 창원시 진해구 신항8로 13,35.088738470268,128.766533848362,36008.22,36008220.0,3600822.0,Electronics,High-Confidence (Kakao),Ambient
WH_02388,㈜화인통상,경기도,경기도 평택시 포승읍 서동대로 437-99,경기 평택시 포승읍 서동대로 437-99,36.9370805052281,126.877553994385,24806.0,34728400.0,1984480.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_02389,천일정기화물자동차㈜,인천광역시,인천광역시 중구 축항대로 296번길 99,인천 중구 축항대로296번길 99,37.4390277026652,126.629214994427,14964.0,14964000.0,1496400.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02390,㈜오리엔트스타한진로직스센터,경상남도,경상남도 창원시 진해구 신항7로5(남문동),경남 창원시 진해구 신항7로 5,35.0846077298551,128.768596960433,35656.09,35656090.0,3565608.9999999995,General Merchandise,High-Confidence (Kakao),Ambient
WH_02391,㈜디더블유국제물류센터,경상남도,경상남도 창원시 진해구 신항10로 16,경남 창원시 진해구 신항10로 16,35.0907205292541,128.766014444508,38074.72,38074720.0,3807472.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02392,비엘인터내셔널㈜,경상남도,경상남도 창원시 진해구 신항10로 30,경남 창원시 진해구 신항10로 30,35.0903282149377,128.768234649754,53173.08,53173080.0,5317308.0,Cold Storage,High-Confidence (Kakao),Ambient
WH_02393,대한통운에스비㈜,경상남도,경상남도 창원시 진해구 신항 8로 95,경남 창원시 진해구 신항8로 95,35.0885552495598,128.775687876377,42588.03,59623241.99999999,3407042.4000000004,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02394,칼트로지스비유디㈜,경상남도,경상남도 창원시 진해구 신항10로 133,경남 창원시 진해구 신항10로 133,35.0924956132238,128.779532184608,25990.93,36387302.0,2079274.4,General Merchandise,High-Confidence (Kakao),Ambient
WH_02395,인터지스웅동센터㈜,경상남도,"경상남도 창원시 진해구 신항8로 110, 1층(남문동)",경남 창원시 진해구 신항8로 110,35.0860079526889,128.778355561932,37397.48,37397480.0,3739748.000000001,Electronics,High-Confidence (Kakao),Ambient
WH_02396,CJ대한통운㈜,경상남도,경상남도 창원시 마산합포구 해안대로234,경남 창원시 마산합포구 해안대로 234,35.1952046099395,128.570401141438,17977.0,17977000.0,1797700.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02397,CJ대한통운㈜,경상남도,경상남도 창원시 마산합포구 해안대로234,경남 창원시 마산합포구 해안대로 234,35.1952046099395,128.570401141438,3755.0,5257000.0,300400.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02398,세방㈜창원지점,경상남도,경상남도 창원시 마산회원구 봉암공단14길 23,경남 창원시 마산회원구 봉암공단14길 23,35.2117798316558,128.597761946789,13277.0,18587800.0,1062160.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02399,세방㈜창원지점,경상남도,경상남도 창원시 마산회원구 봉암공단14길 23,경남 창원시 마산회원구 봉암공단14길 23,35.2117798316558,128.597761946789,7175.0,7175000.0,717500.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02400,㈜한진 창원지점,경상남도,경상남도 창원시 마산합포구 해안대로 234,경남 창원시 마산합포구 해안대로 234,35.1952046099395,128.570401141438,22198.0,31077199.999999996,1775840.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02401,CJ대한통운㈜,경상남도,경상남도 창원시 마산합포구 해안대로234,경남 창원시 마산합포구 해안대로 234,35.1952046099395,128.570401141438,37446.0,37446000.0,3744600.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02402,㈜에스엘피지엘씨,경상남도,경상남도 창원시 진해구 신항8로 74,경남 창원시 진해구 신항8로 74,35.0855000977737,128.773034590207,35812.85,35812850.0,3581285.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_02403,비아이디씨㈜ 웅동지점,경상남도,경상남도 창원시 진해구 신항8로 104 (남문동),경남 창원시 진해구 신항8로 104,35.0837945110481,128.777811399174,36600.62,36600620.0,3660062.000000001,General Merchandise,High-Confidence (Kakao),Ambient
WH_02404,㈜디엔아이로지스틱스,경상남도,경상남도 창원시 진해구 신항8로 139,경남 창원시 진해구 신항8로 139,35.0881376034538,128.778940916787,14050.59,14050590.0,1405059.0,Electronics,High-Confidence (Kakao),Ambient
WH_02405,㈜아스토대우로지스틱스,경상북도,경상북도 포항시 북구 흥해읍 영일만항로 151,경북 포항시 북구 흥해읍 영일만항로 151,36.1089968921773,129.434655011422,7874.12,7874120.0,787412.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02406,CJ대한통운㈜ 서울지사,경기도,경기도 김포시 아라육로 20,경기 김포시 고촌읍 아라육로 20,37.5937360557536,126.795634681295,14822.97,20752158.0,1185837.6,Food & Beverage,High-Confidence (Kakao),Cold_Chain
WH_02407,우련평택물류㈜,경기도,경기도 평택시 포승읍 서동대로 437-137,경기 평택시 포승읍 서동대로 437-137,36.9400333439084,126.872131651857,37304.0,52225600.0,2984320.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02408,DHL서플라이체인코리아(주),인천광역시,인천광역시 중구 서해대로 94번길 100,인천 중구 서해대로94번길 100,37.4309715992729,126.627901399096,10230.0,14322000.0,818400.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02409,씨스테인웨그디스트리파크부산㈜,부산광역시,부산광역시 강서구 신항로 96-47,부산 강서구 신항로 96-47,35.0854778599283,128.826919089811,62328.65,62328650.0,6232865.0,Industrial,High-Confidence (Kakao),Ambient
WH_02410,부산신항만㈜,부산광역시,부산광역시 강서구 신항남로 372,부산 강서구 신항남로 372,35.0779514386788,128.833356014903,1200622.0,1200622000.0,120062200.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02411,비아이디씨㈜,부산광역시,부산광역시 강서구 신항로 96-72(성북동),부산 강서구 신항로 96-72,35.0836364152489,128.82485436018,101198.56,101198560.0,10119856.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02412,CJ대한통운㈜,경상남도,경상남도 창원시 마산합포구 해안대로234,경남 창원시 마산합포구 해안대로 234,35.1952046099395,128.570401141438,11600.0,11600000.0,1160000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02413,CJ대한통운㈜,경상남도,경상남도 창원시 마산합포구 해안대로234,경남 창원시 마산합포구 해안대로 234,35.1952046099395,128.570401141438,5250.0,5250000.0,525000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02414,에이치엠엠피에스에이신항만㈜,부산광역시,부산광역시 강서구 신항남로 454,부산 강서구 신항남로 454,35.0707287072615,128.832893627806,213688.54,213688540.0,21368854.0,Electronics,High-Confidence (Kakao),Ambient
WH_02415,엠에스디스트리파크㈜,경상남도,경상남도 창원시 진해구 신항5로 15-13,경남 창원시 진해구 신항5로 15-13,35.0839432245381,128.805755501196,42566.82,83430967.19999999,2724276.4800000004,Electronics,High-Confidence (Kakao),Cold_Chain
WH_02416,㈜부산크로스독,경상남도,경상남도 창원시 진해구 신항4로 15-82,경남 창원시 진해구 신항4로 15-82,35.0851387838362,128.808415369001,28981.59,28981590.0,2898159.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02417,칼트로지스부산㈜,경상남도,경상남도 창원시 진해구 신항4로 16-15,경남 창원시 진해구 신항4로 16-15,35.085342748038,128.820036388776,35975.99,35975990.0,3597599.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02418,롯데부산신항로지스㈜,경상남도,경상남도 창원시 진해구 신항4로 15-48 (용원동),경남 창원시 진해구 신항4로 15-48,35.0851524813202,128.811524024749,29907.56,41870584.0,2392604.8000000003,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02419,㈜한진,경상북도,경상북도 포항시 남구 동촌동 375-20번지,경북 포항시 남구 동촌동 375-20,36.0114781381674,129.402847909386,9372.62,9372620.0,937262.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02420,케이더블유씨티(KWCT)㈜,경상남도,경상남도 창원시 진해구 신항3로 22,경남 창원시 진해구 신항3로 22,35.0871544357555,128.825934965589,32306.39,32306390.0,3230639.0,Industrial,High-Confidence (Kakao),Ambient
WH_02421,에스아이물류㈜,경상남도,경상남도 창원시 진해구 신항로 434-1,경남 창원시 진해구 신항로 434-1,35.0848851316769,128.785069234236,39529.58,39529580.0,3952958.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02422,케이지케미칼㈜,울산광역시,울산광역시 울주군 온산읍 산암로 237,울산 울주군 온산읍 산암로 237,35.4380102009651,129.356810008344,5007.0,7009800.0,400560.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02423,한진울산신항운영㈜,울산광역시,울산광역시 울주군 온산읍 산암로 379,울산 울주군 온산읍 산암로 379,35.4334941867114,129.369003389439,22756.2,31858679.999999996,1820496.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02424,울산항6.7부두운영㈜,울산광역시,"울산광역시 남구 매암로28, 2층(매암동)",울산 남구 매암로 28,35.5117192216483,129.376109317701,46073.0,46073000.0,4607300.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02425,㈜선광,인천광역시,인천광역시 중구 축항대로211번길 37,인천 중구 축항대로211번길 37,37.4546800488155,126.621066589668,15259.5,21363300.0,1220760.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02426,우성국제물류㈜,부산광역시,부산광역시 강서구 신항북로 50,부산 강서구 신항북로 50,35.0871097926469,128.828669390861,32856.5,45999100.0,2628520.0,Electronics,High-Confidence (Kakao),Cold_Chain
WH_02427,쿨스엔씨㈜,경상남도,경상남도 창원시 진해구 신항5로 15-58,경남 창원시 진해구 신항5로 15-58,35.0851996629677,128.801815166439,33653.19,65960252.4,2153804.16,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02428,한진부산컨테이너터미널㈜,경상남도,경상남도 창원시 진해구 신항로 433,경남 창원시 진해구 신항로 433,35.081370386262,128.784314998773,679640.39,951496545.9999999,54371231.2,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02429,케이엔로지스틱스㈜,경상남도,경상남도 창원시 진해구 신항5로15-41,경남 창원시 진해구 신항5로 15-41,35.0836897957467,128.802661567124,49752.55,69653570.0,3980204.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02430,신대륙물류㈜,경상남도,경상남도 창원시 진해구 신항5로 15-78,경남 창원시 진해구 신항5로 15-78,35.0853793188579,128.799725238215,32047.67,32047670.0,3204767.0,Industrial,High-Confidence (Kakao),Ambient
WH_02431,KCTC㈜,경상남도,경상남도 창원시 마산회원구 자유무역1길 34,경남 창원시 마산회원구 자유무역1길 34,35.2123389026397,128.588885928929,18486.97,36234461.199999996,1183166.08,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02432,㈜)엠에스로지스틱,경기도,경기도 평택시 포승읍 서동대로 437-212,경기 평택시 포승읍 서동대로 437-212,36.9461056882746,126.866709967894,54218.3,106267868.0,3469971.2,Cold Storage,High-Confidence (Kakao),Cold_Chain
WH_02433,㈜동방,울산광역시,울산광역시 남구 신항로716번길 1(황성동),울산 남구 신항로716번길 1,35.458798659311,129.363425025,77073.1,77073100.0,7707310.000000001,General Merchandise,High-Confidence (Kakao),Ambient
WH_02434,세방㈜,부산광역시,부산광역시 남구 신선로 326,부산 남구 신선로 326,35.1155936598741,129.097881329152,36127.14,50577996.0,2890171.2,General Merchandise,High-Confidence (Kakao),Ambient
WH_02435,부산신항국제터미널㈜,부산광역시,부산광역시 강서구 신항남로 330,부산 강서구 신항남로 330,35.0818109952054,128.833801656581,619194.0,619194000.0,61919400.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02436,부산신항다목적터미널㈜,부산광역시,부산광역시 강서구 신항남로 416(성북동 1518),부산 강서구 신항남로 416,35.0715708841222,128.833251845895,76278.03,106789242.0,6102242.4,Electronics,High-Confidence (Kakao),Cold_Chain
WH_02437,부산글로벌물류센터㈜,경상남도,경상남도 창원시 진해구 신항 4로 15-77,경남 창원시 진해구 신항4로 15-77,35.083925410091,128.810894982646,27427.34,27427340.0,2742734.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02438,씨제이대한통운㈜,울산광역시,울산광역시 남구 장생포고래로 292 (매암동),울산 남구 장생포고래로 292,35.5053685071298,129.385332369444,191326.5,191326500.0,19132650.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02439,세방㈜,울산광역시,"울산광역시 남구 매암로 28, 101호(매암동)",울산 남구 매암로 28,35.5117192216483,129.376109317701,6704.01,6704010.0,670401.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02440,동원로엑스㈜,울산광역시,울산광역시 남구 장생포로 20(여천동),울산 남구 장생포로 20,35.5177682561611,129.345301153124,49179.23,49179230.0,4917923.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02441,나이가이부산물류센터㈜,경상남도,경상남도 창원시 진해구 신항로434,경남 창원시 진해구 신항로 434,35.0836960403174,128.786147473253,30797.62,43116668.0,2463809.6,Food & Beverage,High-Confidence (Kakao),Cold_Chain
WH_02442,㈜부산신항로지텍,부산광역시,부산광역시 강서구 신항북로 68,부산 강서구 신항북로 68,35.0870458054857,128.826876328541,32946.1,46124540.0,2635688.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02443,인터지스신항센터㈜,경상남도,"경상남도 창원시 진해구 신항5로 15-67, 1층(용문동)",경남 창원시 진해구 신항5로 15-67,35.083715314759,128.799846225373,25877.59,50720076.4,1656165.76,Electronics,High-Confidence (Kakao),Cold_Chain
WH_02444,㈜와이제이국제물류,부산광역시,부산광역시 강서구 신항북로70,부산 강서구 신항북로 70,35.088808853564,128.828137405021,20314.38,28440132.0,1625150.4000000001,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02445,울산항만운영㈜,울산광역시,울산광역시 남구 매암로 28(매암동),울산 남구 매암로 28,35.5117192216483,129.376109317701,113963.0,113963000.0,11396300.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02446,천일정기화물㈜,부산광역시,부산광역시 남구 신선로 326,부산 남구 신선로 326,35.1155936598741,129.097881329152,11986.0,11986000.0,1198600.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02447,신대륙물류㈜,인천광역시,인천광역시 중구 축항대로296번길 172,인천 중구 축항대로296번길 172,37.43282008859,126.622071228578,21506.0,21506000.0,2150600.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02448,㈜NKG,인천광역시,인천광역시 중구 축항대로296번길 172,인천 중구 축항대로296번길 172,37.43282008859,126.622071228578,23874.12,33423767.999999996,1909929.6,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02449,㈜평택해운로지스,경기도,경기도 평택시 포승읍 서동대로 437-55,경기 평택시 포승읍 서동대로 437-55,36.9363800751708,126.87763009881,31864.92,31864920.0,3186492.0,Industrial,High-Confidence (Kakao),Ambient
WH_02450,쏘나브이피씨코리아㈜평택지점,경기도,경기도 평택시 포승읍 서동대로 437-153,경기 평택시 포승읍 서동대로 437-153,36.9398684447971,126.868013576822,57752.0,57752000.0,5775200.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02451,칼트로지스평택㈜,경기도,경기도 평택시 포승읍 서동대로 437-154,경기 평택시 포승읍 서동대로 437-154,36.9422379549172,126.873903807069,65979.55,129319917.99999999,4222691.2,Electronics,High-Confidence (Kakao),Cold_Chain
WH_02452,마산항5부두운영주식회사,경상남도,경상남도 창원시 성산구 적현로 424,경남 창원시 성산구 적현로 424,35.1918245329617,128.593349075153,31703.0,31703000.0,3170300.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02453,영진로지스틱스㈜,경기도,경기도 평택시 포승읍 서동대로 437-158,경기 평택시 포승읍 서동대로 437-158,36.9433763514052,126.871428023341,107683.01,150756214.0,8614640.8,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02454,영신육운㈜,강원특별자치도,강원특별자치도 동해시 대동로 210,강원특별자치도 동해시 대동로 210,37.494282684857,129.143604533327,1419.31,1419310.0,141931.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02455,고려항만㈜,울산광역시,울산광역시 남구 매암로 28(매암동),울산 남구 매암로 28,35.5117192216483,129.376109317701,21097.0,21097000.0,2109700.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02456,세방㈜창원지점,경상남도,경상남도 창원시 마산회원구 봉암공단14길 23,경남 창원시 마산회원구 봉암공단14길 23,35.2117798316558,128.597761946789,2950.0,2950000.0,295000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02457,㈜엘엑스판토스부산신항물류센터,경상남도,경상남도 창원시 진해구 신항 4로 15-85,경남 창원시 진해구 신항4로 15-85,35.0839071498921,128.808441570493,26245.68,36743952.0,2099654.4,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02458,㈜피엘에스,경기도,경기도 평택시 포승읍 서동대로 437-100,경기 평택시 포승읍 서동대로 437-100,36.9400424509671,126.875702408748,98536.77,98536770.0,9853677.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02459,대주중공업㈜,울산광역시,울산광역시 북구 방어진순환도로 1433-1,울산 북구 방어진순환도로 1433-1,35.5236860446888,129.399548423088,9893.75,13851250.0,791500.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02460,㈜신화로직스,경기도,경기도 평택시 포승읍 서동대로 437-207,경기 평택시 포승읍 서동대로 437-207,36.942088514871,126.867899059692,104288.0,204404480.0,6674432.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02461,㈜C&S국제물류센터,부산광역시,부산광역시 강서구 신항로 96-13,부산 강서구 신항로 96-13,35.0838284130956,128.819191322979,66216.75,92703450.0,5297340.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02462,씨제이대한통운비엔디㈜,경상남도,경상남도 창원시 진해구 신항 4로 15-29 ,경남 창원시 진해구 신항4로 15-29,35.0840590010374,128.817144485672,60737.86,85033004.0,4859028.8,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02463,㈜동방물류센터,경상남도,경상남도 창원시 진해구 신항4로 15-6,경남 창원시 진해구 신항4로 15-6,35.0851889259802,128.816965406466,35205.17,35205170.0,3520517.0,Electronics,High-Confidence (Kakao),Ambient
WH_02464,포항영일만항운영㈜,경상북도,경상북도 포항시 북구 흥해읍 영일만항로 233,경북 포항시 북구 흥해읍 영일만항로 233,36.1007395339087,129.43668786745,10897.0,10897000.0,1089700.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02465,씨제이대한통운㈜,경상북도,경상북도 포항시 남구 동해안로 6262,,36.4919,128.8889,29725.36,29725360.0,2972536.0,General Merchandise,Low-Confidence (Fallback),Ambient
WH_02466,지더블유코퍼레이션㈜,경상남도,경상남도 창원시 진해구 신항4로 15-38,경남 창원시 진해구 신항4로 15-38,35.0851664141207,128.814744077284,20180.33,28252462.0,1614426.4000000001,Electronics,High-Confidence (Kakao),Cold_Chain
WH_02467,㈜삼일,경상북도,경상북도 포항시 남구 대송로 220,경북 포항시 남구 대송로 220,35.9974570453895,129.375386444402,12338.69,12338690.0,1233869.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02468,에스비앤엘㈜,부산광역시,부산광역시 강서구 신항로 96-17,부산 강서구 신항로 96-17,35.0854832467069,128.823886065053,49532.21,49532210.0,4953221.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02469,㈜후지글로벌로지스틱,경상남도,경상남도 창원시 진해구 신항로 434-2,경남 창원시 진해구 신항로 434-2,35.0836846272097,128.784474605902,26668.4,26668400.0,2666840.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02470,㈜동방,경상북도,경상북도 포항시 남구 대송로 167,경북 포항시 남구 대송로 167,35.9956251869869,129.372321820898,9190.0,9190000.0,919000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02471,포항항7부두운영㈜,경상북도,경상북도 포항시 남구 동해안로 6262,,36.4919,128.8889,95555.2,133777280.0,7644416.0,General Merchandise,Low-Confidence (Fallback),Ambient
WH_02472,포항항8부두운영㈜,경상북도,경상북도 포항시 남구 동해안로 6262,,36.4919,128.8889,70590.0,138356400.0,4517760.0,General Merchandise,Low-Confidence (Fallback),Cold_Chain
WH_02473,포항영일신항만㈜,경상북도,경상북도 포항시 북구 흥해읍 영일만항로 151,경북 포항시 북구 흥해읍 영일만항로 151,36.1089968921773,129.434655011422,249472.0,488965119.99999994,15966208.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02474,㈜유성티엔에스,경기도,경기도 평택시 포승읍 서동대로 437-177,경기 평택시 포승읍 서동대로 437-177,36.9412874380577,126.869276956055,16364.0,16364000.0,1636400.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02475,㈜지앤지,경상남도,경상남도 창원시 진해구 신항5로 15-10,경남 창원시 진해구 신항5로 15-10,35.0853842276458,128.806091187207,21780.89,42690544.4,1393976.9600000002,Electronics,High-Confidence (Kakao),Cold_Chain
WH_02476,한국엠씨씨로지스틱스㈜,부산광역시,부산광역시 사하구 감천항로315(구평동),부산 사하구 감천항로 315,35.0650341239668,128.990763533186,60387.56,60387560.0,6038756.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02477,부산신항CFS㈜,부산광역시,부산광역시 강서구 신항로 96-82(성북동),부산 강서구 신항로 96-82,35.0854103744253,128.831952278822,20360.5,39906580.0,1303072.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02478,씨제이대한통운㈜,경기도,경기도 평택시 포승읍 평택항만길86,경기 평택시 포승읍 평택항만길 86,36.9596420733797,126.848278646006,19737.2,19737200.0,1973720.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02479,씨제이대한통운㈜,전북특별자치도,전북특별자치도 군산시 서해로 194,전북특별자치도 군산시 서해로 194,35.974659485519,126.592410642094,8400.0,11760000.0,672000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02480,씨제이대한통운㈜,전북특별자치도,전북특별자치도 군산시 임해로 442,전북특별자치도 군산시 임해로 442,35.9701952521716,126.626473604603,4830.0,4830000.0,483000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02481,(주)피앤에이코리아 용인 남사센터 보세창고,경기도,경기도 용인시 처인구 남사읍 원암로 313,경기 용인시 처인구 남사읍 원암로 313,37.0896953698203,127.179455628259,2145.0,4204200.0,137280.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02482,(주)세인티앤엘 특수 보세창고,경기도,경기도 안성시 원곡면 기업단지로 170,경기 안성시 원곡면 기업단지로 170,37.01030782766,127.155362909301,6606.76,9249464.0,528540.8,Cold Storage,High-Confidence (Kakao),Ambient
WH_02483,신화로직스 제3보세창고,경기도,경기도 평택시 포승읍 서동대로 437-207,경기 평택시 포승읍 서동대로 437-207,36.942088514871,126.867899059692,79133.9,79133900.0,7913389.999999999,General Merchandise,High-Confidence (Kakao),Ambient
WH_02484,(주)유니켐자가용보세창고,경기도,경기도 안산시 단원구 해봉로 38 (성곡동),경기 안산시 단원구 해봉로 38,37.3064443569472,126.76056467839,295.48,295480.0,29548.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02485,한진 제주 CY,제주특별자치도,제주특별자치도 제주시 임항로 201 (건입동),제주특별자치도 제주시 임항로 201,33.523348424921,126.549889280549,6205.0,8687000.0,496400.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02486,한진 제주 CY,제주특별자치도,제주특별자치도 제주시 임항로 201 (건입동),제주특별자치도 제주시 임항로 201,33.523348424921,126.549889280549,6205.0,6205000.0,620500.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02487,한진 제주 보세창고,제주특별자치도,제주특별자치도 제주시 임항로 197 (건입동),제주특별자치도 제주시 임항로 197,33.523689805269,126.54594750723,2312.53,4532558.8,148001.92,Cold Storage,High-Confidence (Kakao),Cold_Chain
WH_02488,비2비유통,부산광역시,부산광역시 강서구 낙동남로666번길 41 (녹산동),부산 강서구 낙동남로666번길 41,35.1166266819792,128.892028433194,150.5,210700.0,12040.0,Cold Storage,High-Confidence (Kakao),Cold_Chain
WH_02489,(주)리치개발 보세창고,경기도,경기도 안성시 죽산면 송문주로 219-2,경기 안성시 죽산면 송문주로 219-2,37.0275643325464,127.440784891301,15680.92,15680920.0,1568092.0,Cold Storage,High-Confidence (Kakao),Ambient
WH_02490,케이비오보세창고,인천광역시,인천광역시 중구 서해대로209번길 68,인천 중구 서해대로209번길 68,37.4503981990766,126.616267115193,3109.2,4352880.0,248736.0,Cold Storage,High-Confidence (Kakao),Cold_Chain
WH_02491,백제글로벌(주)보세창고,인천광역시,인천광역시 동구 보세로 74 (만석동),인천 동구 보세로 74,37.4869654542253,126.614202182254,21529.0,21529000.0,2152900.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02492,씨제이대한통운 가좌보세창고,인천광역시,인천광역시 서구 열우물로 249 (가좌동),인천 서구 열우물로 249,37.4843477249058,126.682881770363,4609.0,9033640.0,294976.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02493,에르메스로직스 보세창고,경기도,경기도 용인시 처인구 양지읍 중부대로 2465,경기 용인시 처인구 양지읍 중부대로 2465,37.2394673379853,127.31320064964,16122.56,22571584.0,1289804.8,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02494,한진평택컨테이너터미널 보세 야적장,경기도,경기도 평택시 포승읍 평택항만길 181-21,경기 평택시 포승읍 평택항만길 181-21,36.9675414914472,126.840202405295,20472.0,20472000.0,2047200.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_02495,서해물류 보세창고,경기도,경기도 평택시 만호길 2-19 (포승읍),경기 평택시 포승읍 만호길 2-19,36.9649708811971,126.861054340394,1950.0,2730000.0,156000.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_02496,에이알 보세창고,경기도,경기도 평택시 진위면 삼남로 745-24,경기 평택시 진위면 삼남로 745-24,37.0879729701759,127.090107721118,3489.12,3489120.0,348912.0,Cold Storage,High-Confidence (Kakao),Ambient
