hub_id,company_name,sido,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item
WH_0994,LogiCorp Gyeonggi 994,Gyeonggi,37.458523769898584,127.61409902529647,17496,17496000,8748.0,Mixed Goods
WH_0995,LogiCorp Gyeonggi 995,Gyeonggi,37.46894297603146,127.54051341296974,1707,1707000,853.5,Mixed Goods
WH_0996,LogiCorp Gyeonggi 996,Gyeonggi,37.306966885452645,127.69631019302659,27546,27546000,13773.0,Mixed Goods
WH_0997,LogiCorp Gyeonggi 997,Gyeonggi,37.3780834345532,127.52520041208798,1660,1660000,830.0,Mixed Goods
WH_0998,LogiCorp Gyeonggi 998,Gyeonggi,37.58971352679012,127.61811252355376,50486,50486000,25243.0,Mixed Goods
WH_0999,LogiCorp Gyeonggi 999,Gyeonggi,37.28205153842304,127.46159881514727,6488,6488000,3244.0,Mixed Goods
WH_1000,LogiCorp Gyeonggi 1000,Gyeonggi,37.510773430658865,127.48594985436785,1724,1724000,862.0,Mixed Goods
WH_1001,LogiCorp Gyeonggi 1001,Gyeonggi,37.54601112933854,127.62647030438184,1637,1637000,818.5,Mixed Goods
WH_1002,LogiCorp Gyeonggi 1002,Gyeonggi,37.61711642016583,127.69382980637948,5774,5774000,2887.0,Mixed Goods
WH_1003,LogiCorp Gyeonggi 1003,Gyeonggi,37.425739679356404,127.60140866566738,1748,1748000,874.0,Mixed Goods
WH_1004,LogiCorp Gyeonggi 1004,Gyeonggi,37.41830472187461,127.19544246830861,14069,14069000,7034.5,Mixed Goods
WH_1005,LogiCorp Gyeonggi 1005,Gyeonggi,37.179576016633725,127.74381297426434,3307,3307000,1653.5,Mixed Goods
WH_1006,LogiCorp Gyeonggi 1006,Gyeonggi,37.382049952710325,127.42413991408732,3478,3478000,1739.0,Mixed Goods
WH_1007,LogiCorp Gyeonggi 1007,Gyeonggi,37.62657970177221,127.14512870151974,22751,22751000,11375.5,Mixed Goods
WH_1008,LogiCorp Gyeonggi 1008,Gyeonggi,37.46450352216526,127.33724675282141,1352,1352000,676.0,Mixed Goods
WH_1009,LogiCorp Gyeonggi 1009,Gyeonggi,37.66525895408123,127.37647396800858,1231,1231000,615.5,Mixed Goods
WH_1010,LogiCorp Gyeonggi 1010,Gyeonggi,37.58439718135471,127.56908293144288,1595,1595000,797.5,Mixed Goods
WH_1011,LogiCorp Gyeonggi 1011,Gyeonggi,37.446293746310694,127.36443709745396,18416,18416000,9208.0,Mixed Goods
WH_1012,LogiCorp Gyeonggi 1012,Gyeonggi,37.57300564473097,127.59810092982329,7585,7585000,3792.5,Mixed Goods
WH_1013,LogiCorp Gyeonggi 1013,Gyeonggi,37.67797821873011,127.51825294910823,1190,1190000,595.0,Mixed Goods
WH_1014,LogiCorp Gyeonggi 1014,Gyeonggi,37.48122108692485,127.83120705743056,1454,1454000,727.0,Mixed Goods
WH_1015,LogiCorp Gyeonggi 1015,Gyeonggi,37.3595805849959,127.58076690571521,4607,4607000,2303.5,Mixed Goods
WH_1016,LogiCorp Gyeonggi 1016,Gyeonggi,37.26645446294341,127.68657867843457,79543,79543000,39771.5,Mixed Goods
WH_1017,LogiCorp Gyeonggi 1017,Gyeonggi,37.44321971885359,127.38268975653959,766,766000,383.0,Mixed Goods
WH_1018,LogiCorp Gyeonggi 1018,Gyeonggi,37.45249639718318,127.68388160149743,8692,8692000,4346.0,Mixed Goods
WH_1019,LogiCorp Gyeonggi 1019,Gyeonggi,37.41343942386217,127.4299092522316,1325,1325000,662.5,Mixed Goods
WH_1020,LogiCorp Gyeonggi 1020,Gyeonggi,37.53901269894873,127.65536574320784,769,769000,384.5,Mixed Goods
WH_1021,LogiCorp Gyeonggi 1021,Gyeonggi,37.65227584672711,127.60441068313409,26358,26358000,13179.0,Mixed Goods
WH_1022,LogiCorp Gyeonggi 1022,Gyeonggi,37.212480837727234,127.31342637668769,4110,4110000,2055.0,Mixed Goods
WH_1023,LogiCorp Gyeonggi 1023,Gyeonggi,37.48921766403428,127.78775412343904,11468,11468000,5734.0,Mixed Goods
WH_1024,LogiCorp Gyeonggi 1024,Gyeonggi,37.3773978084782,127.36434461885011,21504,21504000,10752.0,Mixed Goods
WH_1025,LogiCorp Gyeonggi 1025,Gyeonggi,37.269094186137394,127.76257028321585,3494,3494000,1747.0,Mixed Goods
WH_1026,LogiCorp Gyeonggi 1026,Gyeonggi,37.65238731089268,127.62013969350889,4170,4170000,2085.0,Mixed Goods
WH_1027,LogiCorp Gyeonggi 1027,Gyeonggi,37.33589054422608,127.46716381839808,8217,8217000,4108.5,Mixed Goods
WH_1028,LogiCorp Gyeonggi 1028,Gyeonggi,37.42537347443266,127.42922828878969,4029,4029000,2014.5,Mixed Goods
WH_1029,LogiCorp Gyeonggi 1029,Gyeonggi,37.42558655445787,127.19898988583778,8517,8517000,4258.5,Mixed Goods
WH_1030,LogiCorp Gyeonggi 1030,Gyeonggi,37.266841816292484,127.34530013951914,649,649000,324.5,Mixed Goods
WH_1031,LogiCorp Gyeonggi 1031,Gyeonggi,37.14471612531982,127.31498287453316,2099,2099000,1049.5,Mixed Goods
WH_1032,LogiCorp Gyeonggi 1032,Gyeonggi,37.70678887062899,127.43941804861572,6083,6083000,3041.5,Mixed Goods
WH_1033,LogiCorp Gyeonggi 1033,Gyeonggi,37.47387220797595,127.53795977793237,4479,4479000,2239.5,Mixed Goods
WH_1034,LogiCorp Gyeonggi 1034,Gyeonggi,37.23450593546011,127.73593913224188,42986,42986000,21493.0,Mixed Goods
WH_1035,LogiCorp Gyeonggi 1035,Gyeonggi,37.1614011958816,127.36469571136703,3513,3513000,1756.5,Mixed Goods
WH_1036,LogiCorp Gyeonggi 1036,Gyeonggi,37.26911933076347,127.59419483301838,2051,2051000,1025.5,Mixed Goods
WH_1037,LogiCorp Gyeonggi 1037,Gyeonggi,37.738558410170995,127.69688228915153,6343,6343000,3171.5,Mixed Goods
WH_1038,LogiCorp Gyeonggi 1038,Gyeonggi,37.56784793949796,127.68418506365359,2498,2498000,1249.0,Mixed Goods
WH_1039,LogiCorp Gyeonggi 1039,Gyeonggi,37.29136741331871,127.53002145944545,13821,13821000,6910.5,Mixed Goods
WH_1040,LogiCorp Gyeonggi 1040,Gyeonggi,37.434659059798015,127.28175052767135,1875,1875000,937.5,Mixed Goods
WH_1041,LogiCorp Gyeonggi 1041,Gyeonggi,37.40270407046084,127.50695015935112,52420,52420000,26210.0,Mixed Goods
WH_1042,LogiCorp Gyeonggi 1042,Gyeonggi,37.20590180864015,127.59413838627538,29347,29347000,14673.5,Mixed Goods
WH_1043,LogiCorp Gyeonggi 1043,Gyeonggi,37.75451746181342,127.4576403865224,8864,8864000,4432.0,Mixed Goods
WH_1044,LogiCorp Gyeonggi 1044,Gyeonggi,37.4992640535798,127.54762225973299,4365,4365000,2182.5,Mixed Goods
WH_1045,LogiCorp Gyeonggi 1045,Gyeonggi,37.47919630842501,127.13846308721705,11142,11142000,5571.0,Mixed Goods
WH_1046,LogiCorp Gyeonggi 1046,Gyeonggi,37.4327266855493,127.48492876548326,57310,57310000,28655.0,Mixed Goods
WH_1047,LogiCorp Gyeonggi 1047,Gyeonggi,37.312559897181416,127.45783860164025,53630,53630000,26815.0,Mixed Goods
WH_1048,LogiCorp Gyeonggi 1048,Gyeonggi,37.28899080427252,127.43578270755951,4120,4120000,2060.0,Mixed Goods
WH_1049,LogiCorp Gyeonggi 1049,Gyeonggi,37.53991017231944,127.54947037610299,1042,1042000,521.0,Mixed Goods
WH_1050,LogiCorp Gyeonggi 1050,Gyeonggi,37.33397471553092,127.42719683501817,4480,4480000,2240.0,Mixed Goods
WH_1051,LogiCorp Gyeonggi 1051,Gyeonggi,37.47767654879448,127.58103086338319,583,583000,291.5,Mixed Goods
WH_1052,LogiCorp Gyeonggi 1052,Gyeonggi,37.57339114813413,127.5561853268995,25886,25886000,12943.0,Mixed Goods
WH_1053,LogiCorp Gyeonggi 1053,Gyeonggi,37.4804297490936,127.68349844366035,8603,8603000,4301.5,Mixed Goods
WH_1054,LogiCorp Gyeonggi 1054,Gyeonggi,37.615733863430414,127.59663759540267,4370,4370000,2185.0,Mixed Goods
WH_1055,LogiCorp Gyeonggi 1055,Gyeonggi,37.75466520806703,127.65165556834198,9784,9784000,4892.0,Mixed Goods
WH_1056,LogiCorp Gyeonggi 1056,Gyeonggi,37.22235433751925,127.32505385738047,6983,6983000,3491.5,Mixed Goods
WH_1057,LogiCorp Gyeonggi 1057,Gyeonggi,37.43562817966524,127.42618161524875,5821,5821000,2910.5,Mixed Goods
WH_1058,LogiCorp Gyeonggi 1058,Gyeonggi,37.65209403920654,127.62261037118255,1250,1250000,625.0,Mixed Goods
WH_1059,LogiCorp Gyeonggi 1059,Gyeonggi,37.39707367592856,127.39755502787212,3086,3086000,1543.0,Mixed Goods
WH_1060,LogiCorp Gyeonggi 1060,Gyeonggi,37.351757650155555,127.4466531626094,1090,1090000,545.0,Mixed Goods
WH_1061,LogiCorp Gyeonggi 1061,Gyeonggi,37.394651797772276,127.4342088544729,500,500000,250.0,Mixed Goods
WH_1062,LogiCorp Gyeonggi 1062,Gyeonggi,37.721745803675255,127.6816154481325,3129,3129000,1564.5,Mixed Goods
WH_1063,LogiCorp Gyeonggi 1063,Gyeonggi,37.41662285746109,127.34255184790236,37604,37604000,18802.0,Mixed Goods
WH_1064,LogiCorp Gyeonggi 1064,Gyeonggi,37.69839330421597,127.54180405923698,16785,16785000,8392.5,Mixed Goods
WH_1065,LogiCorp Gyeonggi 1065,Gyeonggi,37.44009301684009,127.31779118416861,2998,2998000,1499.0,Mixed Goods
WH_1066,LogiCorp Gyeonggi 1066,Gyeonggi,37.4335891950158,127.45011784218848,3781,3781000,1890.5,Mixed Goods
WH_1067,LogiCorp Gyeonggi 1067,Gyeonggi,37.400090066373636,127.50616822532018,5233,5233000,2616.5,Mixed Goods
WH_1068,LogiCorp Gyeonggi 1068,Gyeonggi,37.25470924004051,127.4107475776308,1052,1052000,526.0,Mixed Goods
WH_1069,LogiCorp Gyeonggi 1069,Gyeonggi,37.56047233245293,127.20245295872395,19620,19620000,9810.0,Mixed Goods
WH_1070,LogiCorp Gyeonggi 1070,Gyeonggi,37.621752409589426,127.47297291195261,500,500000,250.0,Mixed Goods
WH_1071,LogiCorp Gyeonggi 1071,Gyeonggi,37.35960341570491,127.50867237580667,1462,1462000,731.0,Mixed Goods
WH_1072,LogiCorp Gyeonggi 1072,Gyeonggi,37.336517240928764,127.7478292798295,10915,10915000,5457.5,Mixed Goods
WH_1073,LogiCorp Gyeonggi 1073,Gyeonggi,37.27511538284329,127.27866012456069,3320,3320000,1660.0,Mixed Goods
WH_1074,LogiCorp Gyeonggi 1074,Gyeonggi,37.381781483097434,127.59272987810449,2585,2585000,1292.5,Mixed Goods
WH_1075,LogiCorp Gyeonggi 1075,Gyeonggi,37.49052493630428,127.80857310600904,13077,13077000,6538.5,Mixed Goods
WH_1076,LogiCorp Gyeonggi 1076,Gyeonggi,37.40658672390039,127.490827429342,3203,3203000,1601.5,Mixed Goods
WH_1077,LogiCorp Gyeonggi 1077,Gyeonggi,37.590896136867826,127.4242029831073,5189,5189000,2594.5,Mixed Goods
WH_1078,LogiCorp Gyeonggi 1078,Gyeonggi,37.421479685282165,127.44303237107826,947,947000,473.5,Mixed Goods
WH_1079,LogiCorp Gyeonggi 1079,Gyeonggi,37.46224617554265,127.50914940422169,8958,8958000,4479.0,Mixed Goods
WH_1080,LogiCorp Gyeonggi 1080,Gyeonggi,37.33375995403413,127.70142319482196,1716,1716000,858.0,Mixed Goods
WH_1081,LogiCorp Gyeonggi 1081,Gyeonggi,37.670606042602685,127.25615452352575,8281,8281000,4140.5,Mixed Goods
WH_1082,LogiCorp Gyeonggi 1082,Gyeonggi,37.48511460237899,127.39896643980886,8179,8179000,4089.5,Mixed Goods
WH_1083,LogiCorp Gyeonggi 1083,Gyeonggi,37.605727800464024,127.18577717409688,8985,8985000,4492.5,Mixed Goods
WH_1084,LogiCorp Gyeonggi 1084,Gyeonggi,37.03980937695049,127.37345027947151,34718,34718000,17359.0,Mixed Goods
WH_1085,LogiCorp Gyeonggi 1085,Gyeonggi,37.326532694991194,127.34221800533865,3876,3876000,1938.0,Mixed Goods
WH_1086,LogiCorp Gyeonggi 1086,Gyeonggi,37.72398595072453,127.2435476629191,1392,1392000,696.0,Mixed Goods
WH_1087,LogiCorp Gyeonggi 1087,Gyeonggi,37.63841475247695,127.79695535153066,4341,4341000,2170.5,Mixed Goods
WH_1088,LogiCorp Gyeonggi 1088,Gyeonggi,37.22794209462101,127.83267652527137,33301,33301000,16650.5,Mixed Goods
WH_1089,LogiCorp Gyeonggi 1089,Gyeonggi,37.51564204816434,127.39643964765938,4634,4634000,2317.0,Mixed Goods
WH_1090,LogiCorp Gyeonggi 1090,Gyeonggi,37.38974598784328,127.56792769569233,28035,28035000,14017.5,Mixed Goods
WH_1091,LogiCorp Gyeonggi 1091,Gyeonggi,37.54571255617061,127.35669358845229,25637,25637000,12818.5,Mixed Goods
WH_1092,LogiCorp Gyeonggi 1092,Gyeonggi,37.460769821001975,127.62135986937884,28562,28562000,14281.0,Mixed Goods
WH_1093,LogiCorp Gyeonggi 1093,Gyeonggi,37.24706296257297,127.51292616319402,2597,2597000,1298.5,Mixed Goods
WH_1094,LogiCorp Gyeonggi 1094,Gyeonggi,37.178621086195186,127.57030649664074,100094,100094000,50047.0,Mixed Goods
WH_1095,LogiCorp Gyeonggi 1095,Gyeonggi,37.13778833832414,127.51345790834257,10600,10600000,5300.0,Mixed Goods
WH_1096,LogiCorp Gyeonggi 1096,Gyeonggi,37.43226173024843,127.50133079212263,1034,1034000,517.0,Mixed Goods
WH_1097,LogiCorp Gyeonggi 1097,Gyeonggi,37.448718011441024,127.4047854034476,500,500000,250.0,Mixed Goods
WH_1098,LogiCorp Gyeonggi 1098,Gyeonggi,37.59298883307706,127.6620578729763,5229,5229000,2614.5,Mixed Goods
WH_1099,LogiCorp Gyeonggi 1099,Gyeonggi,37.44816120323086,127.67944770190734,6433,6433000,3216.5,Mixed Goods
WH_1100,LogiCorp Gyeonggi 1100,Gyeonggi,37.5494026332142,127.47367766986892,23727,23727000,11863.5,Mixed Goods
WH_1101,LogiCorp Gyeonggi 1101,Gyeonggi,37.461917858889905,127.54740779154088,1071,1071000,535.5,Mixed Goods
WH_1102,LogiCorp Gyeonggi 1102,Gyeonggi,37.45684337814526,127.39350676237584,2285,2285000,1142.5,Mixed Goods
WH_1103,LogiCorp Gyeonggi 1103,Gyeonggi,37.29149365575258,127.35836476021511,62927,62927000,31463.5,Mixed Goods
WH_1104,LogiCorp Gyeonggi 1104,Gyeonggi,37.61350085929826,127.80635512532163,1133,1133000,566.5,Mixed Goods
WH_1105,LogiCorp Gyeonggi 1105,Gyeonggi,37.42448806248664,127.32427385621938,2133,2133000,1066.5,Mixed Goods
WH_1106,LogiCorp Gyeonggi 1106,Gyeonggi,37.27608095248752,127.70423760096624,3055,3055000,1527.5,Mixed Goods
WH_1107,LogiCorp Gyeonggi 1107,Gyeonggi,37.5740569000541,127.60891813343828,77992,77992000,38996.0,Mixed Goods
WH_1108,LogiCorp Gyeonggi 1108,Gyeonggi,37.19188336652904,127.70718498596801,19452,19452000,9726.0,Mixed Goods
WH_1109,LogiCorp Gyeonggi 1109,Gyeonggi,37.267793174295946,127.66937000047098,7357,7357000,3678.5,Mixed Goods
WH_1110,LogiCorp Gyeonggi 1110,Gyeonggi,37.37967856100699,127.3947096769542,2074,2074000,1037.0,Mixed Goods
WH_1111,LogiCorp Gyeonggi 1111,Gyeonggi,37.72127181436789,127.51840242284362,12564,12564000,6282.0,Mixed Goods
WH_1112,LogiCorp Gyeonggi 1112,Gyeonggi,37.29516509274987,127.40132205806675,18005,18005000,9002.5,Mixed Goods
WH_1113,LogiCorp Gyeonggi 1113,Gyeonggi,37.211363568267274,127.4560179348142,5120,5120000,2560.0,Mixed Goods
WH_1114,LogiCorp Gyeonggi 1114,Gyeonggi,37.43050589027601,127.49143600724757,7903,7903000,3951.5,Mixed Goods
WH_1115,LogiCorp Gyeonggi 1115,Gyeonggi,37.517728363372676,127.6284956318189,1506,1506000,753.0,Mixed Goods
WH_1116,LogiCorp Gyeonggi 1116,Gyeonggi,37.371176735310684,127.69751442928154,14380,14380000,7190.0,Mixed Goods
WH_1117,LogiCorp Gyeonggi 1117,Gyeonggi,37.20787108227784,127.57102198505282,500,500000,250.0,Mixed Goods
WH_1118,LogiCorp Gyeonggi 1118,Gyeonggi,37.42084023530906,127.8029650525119,1576,1576000,788.0,Mixed Goods
WH_1119,LogiCorp Gyeonggi 1119,Gyeonggi,37.288651543176265,127.63290446723593,772,772000,386.0,Mixed Goods
WH_1120,LogiCorp Gyeonggi 1120,Gyeonggi,37.31888674551725,127.60776617063726,2296,2296000,1148.0,Mixed Goods
WH_1121,LogiCorp Gyeonggi 1121,Gyeonggi,37.378404501918354,127.62992785654725,8151,8151000,4075.5,Mixed Goods
WH_1122,LogiCorp Gyeonggi 1122,Gyeonggi,37.453822759444314,127.46743165810949,7662,7662000,3831.0,Mixed Goods
WH_1123,LogiCorp Gyeonggi 1123,Gyeonggi,37.39524009798504,127.58697084148886,2707,2707000,1353.5,Mixed Goods
WH_1124,LogiCorp Gyeonggi 1124,Gyeonggi,37.38641465384307,127.36980633111719,4713,4713000,2356.5,Mixed Goods
WH_1125,LogiCorp Gyeonggi 1125,Gyeonggi,37.292149870455674,127.35119303247569,6704,6704000,3352.0,Mixed Goods
WH_1126,LogiCorp Gyeonggi 1126,Gyeonggi,37.44571096637865,127.63573106024228,2930,2930000,1465.0,Mixed Goods
WH_1127,LogiCorp Gyeonggi 1127,Gyeonggi,37.475007927025516,127.60091963584105,8381,8381000,4190.5,Mixed Goods
WH_1128,LogiCorp Gyeonggi 1128,Gyeonggi,37.28995194757968,127.54070452234068,7608,7608000,3804.0,Mixed Goods
WH_1129,LogiCorp Gyeonggi 1129,Gyeonggi,37.414876770036194,127.20532835124433,5959,5959000,2979.5,Mixed Goods
WH_1130,LogiCorp Gyeonggi 1130,Gyeonggi,37.74567965590959,127.46429410968645,2051,2051000,1025.5,Mixed Goods
WH_1131,LogiCorp Gyeonggi 1131,Gyeonggi,37.46980228395671,127.56515673156999,20564,20564000,10282.0,Mixed Goods
WH_1132,LogiCorp Gyeonggi 1132,Gyeonggi,37.22511977661367,127.62800703788625,9982,9982000,4991.0,Mixed Goods
WH_1133,LogiCorp Gyeonggi 1133,Gyeonggi,37.39247801945892,127.56910309768826,16905,16905000,8452.5,Mixed Goods
WH_1134,LogiCorp Gyeonggi 1134,Gyeonggi,37.54464730700427,127.34684710318894,13150,13150000,6575.0,Mixed Goods
WH_1135,LogiCorp Gyeonggi 1135,Gyeonggi,37.404096709245124,127.52923111470233,5366,5366000,2683.0,Mixed Goods
WH_1136,LogiCorp Gyeonggi 1136,Gyeonggi,37.39126355168026,127.69705612456606,4445,4445000,2222.5,Mixed Goods
WH_1137,LogiCorp Gyeonggi 1137,Gyeonggi,37.245868080742525,127.45927052160454,6090,6090000,3045.0,Mixed Goods
WH_1138,LogiCorp Gyeonggi 1138,Gyeonggi,37.598182217644556,127.60876420274232,1771,1771000,885.5,Mixed Goods
WH_1139,LogiCorp Gyeonggi 1139,Gyeonggi,37.786578487501835,127.5580162966467,22708,22708000,11354.0,Mixed Goods
WH_1140,LogiCorp Gyeonggi 1140,Gyeonggi,37.391042834963415,127.5983038867058,13458,13458000,6729.0,Mixed Goods
WH_1141,LogiCorp Gyeonggi 1141,Gyeonggi,37.596529206763144,127.67690524580674,13998,13998000,6999.0,Mixed Goods
WH_1142,LogiCorp Gyeonggi 1142,Gyeonggi,37.36653699032089,127.43253809370658,7326,7326000,3663.0,Mixed Goods
WH_1143,LogiCorp Gyeonggi 1143,Gyeonggi,37.553769210851165,127.4848918948835,17645,17645000,8822.5,Mixed Goods
WH_1144,LogiCorp Gyeonggi 1144,Gyeonggi,37.631692511822926,127.38085186213898,1800,1800000,900.0,Mixed Goods
WH_1145,LogiCorp Gyeonggi 1145,Gyeonggi,37.3927437411642,127.56444190022837,2619,2619000,1309.5,Mixed Goods
WH_1146,LogiCorp Gyeonggi 1146,Gyeonggi,37.61663040183007,127.58191002922777,5153,5153000,2576.5,Mixed Goods
WH_1147,LogiCorp Gyeonggi 1147,Gyeonggi,37.19841357141972,127.32092762753587,6886,6886000,3443.0,Mixed Goods
WH_1148,LogiCorp Gyeonggi 1148,Gyeonggi,37.09391065607678,127.6701956114466,4065,4065000,2032.5,Mixed Goods
WH_1149,LogiCorp Gyeonggi 1149,Gyeonggi,37.900263945439214,127.86448743759242,3953,3953000,1976.5,Mixed Goods
WH_1150,LogiCorp Gyeonggi 1150,Gyeonggi,37.3978494496203,127.6676372271003,37942,37942000,18971.0,Mixed Goods
WH_1151,LogiCorp Gyeonggi 1151,Gyeonggi,37.168095641384596,127.25034368019679,2330,2330000,1165.0,Mixed Goods
WH_1152,LogiCorp Gyeonggi 1152,Gyeonggi,37.501210637476085,127.59283103857614,17743,17743000,8871.5,Mixed Goods
WH_1153,LogiCorp Gyeonggi 1153,Gyeonggi,37.23384537074521,127.17087842055466,13761,13761000,6880.5,Mixed Goods
WH_1154,LogiCorp Gyeonggi 1154,Gyeonggi,37.289570559055214,127.2155268203417,5849,5849000,2924.5,Mixed Goods
WH_1155,LogiCorp Gyeonggi 1155,Gyeonggi,37.532776353232805,127.49999143018181,2837,2837000,1418.5,Mixed Goods
WH_1156,LogiCorp Gyeonggi 1156,Gyeonggi,37.389895665178116,127.46271258563988,975,975000,487.5,Mixed Goods
WH_1157,LogiCorp Gyeonggi 1157,Gyeonggi,37.306597898451436,127.59649198575207,7230,7230000,3615.0,Mixed Goods
WH_1158,LogiCorp Gyeonggi 1158,Gyeonggi,37.439008970895024,127.36902772772198,3953,3953000,1976.5,Mixed Goods
WH_1159,LogiCorp Gyeonggi 1159,Gyeonggi,37.08724024303358,127.5450714995828,27300,27300000,13650.0,Mixed Goods
WH_1160,LogiCorp Gyeonggi 1160,Gyeonggi,37.19268018019368,127.43041084900233,7295,7295000,3647.5,Mixed Goods
WH_1161,LogiCorp Gyeonggi 1161,Gyeonggi,37.60172639516412,127.45106630755497,2142,2142000,1071.0,Mixed Goods
WH_1162,LogiCorp Gyeonggi 1162,Gyeonggi,37.11846152863759,127.53381571939622,56982,56982000,28491.0,Mixed Goods
WH_1163,LogiCorp Gyeonggi 1163,Gyeonggi,37.455403769294705,127.51495815312244,7234,7234000,3617.0,Mixed Goods
WH_1164,LogiCorp Gyeonggi 1164,Gyeonggi,37.41213619940771,127.39634784416097,13200,13200000,6600.0,Mixed Goods
WH_1165,LogiCorp Gyeonggi 1165,Gyeonggi,37.44766422846676,127.52094198779004,1525,1525000,762.5,Mixed Goods
WH_1166,LogiCorp Gyeonggi 1166,Gyeonggi,37.60932618979022,127.61800541179996,2531,2531000,1265.5,Mixed Goods
WH_1167,LogiCorp Gyeonggi 1167,Gyeonggi,37.56407372805229,127.44366437424222,1923,1923000,961.5,Mixed Goods
WH_1168,LogiCorp Gyeonggi 1168,Gyeonggi,37.29984453237796,127.25263971703679,8655,8655000,4327.5,Mixed Goods
WH_1169,LogiCorp Gyeonggi 1169,Gyeonggi,37.13912826824925,127.33403342531014,500,500000,250.0,Mixed Goods
WH_1170,LogiCorp Gyeonggi 1170,Gyeonggi,37.400889546081366,127.49575193095922,3321,3321000,1660.5,Mixed Goods
WH_1171,LogiCorp Gyeonggi 1171,Gyeonggi,37.257413345799414,127.3424649369845,8580,8580000,4290.0,Mixed Goods
WH_1172,LogiCorp Gyeonggi 1172,Gyeonggi,37.33121721024373,127.56575374823042,1699,1699000,849.5,Mixed Goods
WH_1173,LogiCorp Gyeonggi 1173,Gyeonggi,37.44095941141566,127.7137917055974,9931,9931000,4965.5,Mixed Goods
WH_1174,LogiCorp Gyeonggi 1174,Gyeonggi,37.35193792726753,127.55687984555338,3682,3682000,1841.0,Mixed Goods
WH_1175,LogiCorp Gyeonggi 1175,Gyeonggi,37.41498202770421,127.46945834217772,4035,4035000,2017.5,Mixed Goods
WH_1176,LogiCorp Gyeonggi 1176,Gyeonggi,37.44561400296113,127.3692961950627,1452,1452000,726.0,Mixed Goods
WH_1177,LogiCorp Gyeonggi 1177,Gyeonggi,37.20551861692532,127.27825933432445,1141,1141000,570.5,Mixed Goods
WH_1178,LogiCorp Gyeonggi 1178,Gyeonggi,37.437719376020624,127.38438187267622,9103,9103000,4551.5,Mixed Goods
WH_1179,LogiCorp Gyeonggi 1179,Gyeonggi,37.419007062312886,127.2230243679843,10786,10786000,5393.0,Mixed Goods
WH_1180,LogiCorp Gyeonggi 1180,Gyeonggi,37.53541979683876,127.36922059877477,8137,8137000,4068.5,Mixed Goods
WH_1181,LogiCorp Gyeonggi 1181,Gyeonggi,37.285325264388625,127.53295055651225,1078,1078000,539.0,Mixed Goods
WH_1182,LogiCorp Gyeonggi 1182,Gyeonggi,37.14483403211982,127.46087742155805,4237,4237000,2118.5,Mixed Goods
WH_1183,LogiCorp Gyeonggi 1183,Gyeonggi,37.354148045957814,127.34069541626661,3042,3042000,1521.0,Mixed Goods
WH_1184,LogiCorp Gyeonggi 1184,Gyeonggi,37.45419421288711,127.51156604548162,6118,6118000,3059.0,Mixed Goods
WH_1185,LogiCorp Gyeonggi 1185,Gyeonggi,37.31328271993187,127.69405768720742,1198,1198000,599.0,Mixed Goods
WH_1186,LogiCorp Gyeonggi 1186,Gyeonggi,37.48693404456301,127.69558366394399,8752,8752000,4376.0,Mixed Goods
WH_1187,LogiCorp Gyeonggi 1187,Gyeonggi,37.38342136594028,127.43905544300056,17040,17040000,8520.0,Mixed Goods
WH_1188,LogiCorp Gyeonggi 1188,Gyeonggi,37.20035376121075,127.37278136094305,3050,3050000,1525.0,Mixed Goods
WH_1189,LogiCorp Gyeonggi 1189,Gyeonggi,37.5994480636268,127.57526514540614,1538,1538000,769.0,Mixed Goods
WH_1190,LogiCorp Gyeonggi 1190,Gyeonggi,37.36725384419227,127.42615152838555,2097,2097000,1048.5,Mixed Goods
WH_1191,LogiCorp Gyeonggi 1191,Gyeonggi,37.56063343378352,127.31253853061047,33879,33879000,16939.5,Mixed Goods
WH_1192,LogiCorp Gyeonggi 1192,Gyeonggi,37.53803445352769,127.68192925059056,2820,2820000,1410.0,Mixed Goods
WH_1193,LogiCorp Gyeonggi 1193,Gyeonggi,37.391308892138134,127.30332722782128,2619,2619000,1309.5,Mixed Goods
WH_1194,LogiCorp Gyeonggi 1194,Gyeonggi,37.48784822714647,127.7127094592672,1302,1302000,651.0,Mixed Goods
WH_1195,LogiCorp Gyeonggi 1195,Gyeonggi,37.35897410945221,127.49560511696512,921,921000,460.5,Mixed Goods
WH_1196,LogiCorp Gyeonggi 1196,Gyeonggi,37.502502386263764,127.4097014502386,3888,3888000,1944.0,Mixed Goods
WH_1197,LogiCorp Gyeonggi 1197,Gyeonggi,37.34600759421322,127.39989922414205,4873,4873000,2436.5,Mixed Goods
WH_1198,LogiCorp Gyeonggi 1198,Gyeonggi,37.3814585632148,127.4625213176582,2051,2051000,1025.5,Mixed Goods
WH_1199,LogiCorp Gyeonggi 1199,Gyeonggi,37.46172870061744,127.76634259027384,5813,5813000,2906.5,Mixed Goods
WH_1200,LogiCorp Gyeonggi 1200,Gyeonggi,37.56321773223667,127.30976671122697,5939,5939000,2969.5,Mixed Goods
WH_1201,LogiCorp Gyeonggi 1201,Gyeonggi,37.249194752154345,127.29676126087021,2024,2024000,1012.0,Mixed Goods
WH_1202,LogiCorp Gyeonggi 1202,Gyeonggi,37.59258490016204,127.66080237430045,6579,6579000,3289.5,Mixed Goods
