hub_id,month,average_inventory_tons,holding_cost_usd
WH_1125,2023-01,158.41,13444.69
WH_1125,2023-02,349.79,16505.63
WH_1125,2023-03,153.77,11000.05
WH_1125,2023-04,286.76,12446.71
WH_1125,2023-05,270.51,12254.3
WH_1125,2023-06,131.43,19326.09
WH_1125,2023-07,129.4,17212.58
WH_1125,2023-08,345.69,9366.37
WH_1125,2023-09,265.54,9758.13
WH_1125,2023-10,140.64,7524.69
WH_1125,2023-11,295.73,6391.72
WH_1125,2023-12,393.33,12217.12
WH_1126,2023-01,422.15,18993.43
WH_1126,2023-02,344.29,15810.17
WH_1126,2023-03,106.45,13654.17
WH_1126,2023-04,443.28,5278.94
WH_1126,2023-05,458.72,14213.55
WH_1126,2023-06,389.82,7972.14
WH_1126,2023-07,108.81,9181.66
WH_1126,2023-08,360.04,18732.37
WH_1126,2023-09,147.63,15835.38
WH_1126,2023-10,329.73,9722.46
WH_1126,2023-11,383.08,16109.3
WH_1126,2023-12,418.58,14852.84
WH_1127,2023-01,132.37,7024.33
WH_1127,2023-02,310.87,18384.56
WH_1127,2023-03,152.31,15144.85
WH_1127,2023-04,349.65,17197.64
WH_1127,2023-05,294.49,18665.01
WH_1127,2023-06,174.52,9300.09
WH_1127,2023-07,110.59,17441.7
WH_1127,2023-08,441.49,9619.9
WH_1127,2023-09,312.09,11874.88
WH_1127,2023-10,395.31,13748.01
WH_1127,2023-11,262.03,11901.68
WH_1127,2023-12,470.73,7389.2
WH_1128,2023-01,282.25,11636.16
WH_1128,2023-02,418.61,11672.76
WH_1128,2023-03,174.19,18543.1
WH_1128,2023-04,283.96,6279.48
WH_1128,2023-05,489.17,13502.3
WH_1128,2023-06,257.12,19417.88
WH_1128,2023-07,447.47,5817.65
WH_1128,2023-08,345.28,14191.1
WH_1128,2023-09,317.68,17287.55
WH_1128,2023-10,401.92,6335.15
WH_1128,2023-11,249.32,17060.3
WH_1128,2023-12,497.9,17443.55
WH_1129,2023-01,436.13,8608.58
WH_1129,2023-02,427.44,6039.58
WH_1129,2023-03,226.02,11487.24
WH_1129,2023-04,483.84,9716.66
WH_1129,2023-05,152.21,9750.22
WH_1129,2023-06,238.15,12299.31
WH_1129,2023-07,144.1,18389.84
WH_1129,2023-08,211.14,14398.8
WH_1129,2023-09,412.74,8123.87
WH_1129,2023-10,181.14,6788.79
WH_1129,2023-11,357.8,19116.42
WH_1129,2023-12,153.54,7759.8
WH_1130,2023-01,218.08,8702.31
WH_1130,2023-02,302.04,5947.07
WH_1130,2023-03,150.45,9197.96
WH_1130,2023-04,305.11,5690.2
WH_1130,2023-05,360.26,7437.56
WH_1130,2023-06,432.27,17223.23
WH_1130,2023-07,429.82,6076.84
WH_1130,2023-08,352.4,7393.42
WH_1130,2023-09,431.87,10526.9
WH_1130,2023-10,179.5,11786.8
WH_1130,2023-11,287.31,7814.0
WH_1130,2023-12,127.69,15517.78
WH_1131,2023-01,198.86,7556.74
WH_1131,2023-02,306.8,14100.29
WH_1131,2023-03,279.17,5094.52
WH_1131,2023-04,320.62,11042.1
WH_1131,2023-05,122.69,19238.15
WH_1131,2023-06,423.99,16983.98
WH_1131,2023-07,134.87,9886.74
WH_1131,2023-08,281.34,13360.52
WH_1131,2023-09,475.45,13391.01
WH_1131,2023-10,406.4,6228.76
WH_1131,2023-11,196.3,11262.24
WH_1131,2023-12,421.55,12511.04
WH_1132,2023-01,140.18,15965.33
WH_1132,2023-02,324.95,11469.94
WH_1132,2023-03,337.52,8723.5
WH_1132,2023-04,131.41,9132.26
WH_1132,2023-05,290.13,8036.28
WH_1132,2023-06,270.66,8472.49
WH_1132,2023-07,468.51,12761.97
WH_1132,2023-08,337.94,15263.97
WH_1132,2023-09,383.34,15804.81
WH_1132,2023-10,291.42,6947.11
WH_1132,2023-11,133.23,8044.52
WH_1132,2023-12,177.32,11124.63
WH_1133,2023-01,130.01,13132.33
WH_1133,2023-02,291.75,13350.95
WH_1133,2023-03,222.35,8144.13
WH_1133,2023-04,194.1,13382.53
WH_1133,2023-05,489.0,14945.69
WH_1133,2023-06,268.55,14259.15
WH_1133,2023-07,166.2,16027.12
WH_1133,2023-08,459.29,17471.23
WH_1133,2023-09,472.04,10399.21
WH_1133,2023-10,482.03,18032.03
WH_1133,2023-11,369.35,18108.6
WH_1133,2023-12,216.64,14464.22
WH_1134,2023-01,194.69,15723.38
WH_1134,2023-02,290.53,7674.43
WH_1134,2023-03,137.25,19463.63
WH_1134,2023-04,237.1,16294.78
WH_1134,2023-05,473.5,13971.45
WH_1134,2023-06,233.76,7917.07
WH_1134,2023-07,163.39,12281.07
WH_1134,2023-08,239.74,8652.43
WH_1134,2023-09,435.53,9033.07
WH_1134,2023-10,136.14,17319.25
WH_1134,2023-11,186.79,11389.4
WH_1134,2023-12,328.12,14577.74
WH_1135,2023-01,428.3,14737.09
WH_1135,2023-02,173.96,18207.1
WH_1135,2023-03,403.1,6061.92
WH_1135,2023-04,223.43,18021.09
WH_1135,2023-05,134.36,19760.26
WH_1135,2023-06,457.75,16363.58
WH_1135,2023-07,166.06,7399.6
WH_1135,2023-08,218.24,9170.68
WH_1135,2023-09,477.44,8308.54
WH_1135,2023-10,405.97,15239.4
WH_1135,2023-11,224.04,9328.04
WH_1135,2023-12,453.36,12345.55
WH_1136,2023-01,499.28,10464.11
WH_1136,2023-02,152.9,18364.81
WH_1136,2023-03,142.2,6965.75
WH_1136,2023-04,272.21,16384.1
WH_1136,2023-05,428.69,14477.08
WH_1136,2023-06,185.4,13753.17
WH_1136,2023-07,385.06,10676.63
WH_1136,2023-08,131.69,18970.22
WH_1136,2023-09,495.52,8235.42
WH_1136,2023-10,348.38,10021.24
WH_1136,2023-11,457.1,11893.03
WH_1136,2023-12,287.32,14020.49
WH_1137,2023-01,267.16,19081.0
WH_1137,2023-02,361.99,15221.12
WH_1137,2023-03,365.98,6309.34
WH_1137,2023-04,135.79,9732.68
WH_1137,2023-05,213.41,6617.9
WH_1137,2023-06,304.72,13145.96
WH_1137,2023-07,461.72,8733.48
WH_1137,2023-08,433.45,19538.77
WH_1137,2023-09,113.37,15488.28
WH_1137,2023-10,234.15,12521.97
WH_1137,2023-11,328.54,9936.74
WH_1137,2023-12,270.17,18638.19
WH_1138,2023-01,254.59,6014.57
WH_1138,2023-02,418.51,12949.71
WH_1138,2023-03,232.51,19983.06
WH_1138,2023-04,154.15,14371.89
WH_1138,2023-05,255.16,10225.52
WH_1138,2023-06,179.67,6775.01
WH_1138,2023-07,174.88,9351.13
WH_1138,2023-08,244.0,18589.9
WH_1138,2023-09,200.25,9333.55
WH_1138,2023-10,206.14,14237.49
WH_1138,2023-11,292.66,6123.75
WH_1138,2023-12,461.37,8954.42
WH_1139,2023-01,284.58,6170.4
WH_1139,2023-02,312.98,10135.74
WH_1139,2023-03,254.36,11686.01
WH_1139,2023-04,125.55,12880.02
WH_1139,2023-05,488.79,19315.4
WH_1139,2023-06,409.58,19435.29
WH_1139,2023-07,109.52,9042.62
WH_1139,2023-08,253.08,11326.25
WH_1139,2023-09,284.27,15152.24
WH_1139,2023-10,415.15,18678.83
WH_1139,2023-11,297.05,7812.61
WH_1139,2023-12,439.83,18283.14
WH_1140,2023-01,296.11,12161.47
WH_1140,2023-02,409.77,5717.02
WH_1140,2023-03,368.64,13989.88
WH_1140,2023-04,489.79,13073.21
WH_1140,2023-05,268.56,15734.03
WH_1140,2023-06,192.34,19896.94
WH_1140,2023-07,446.45,11717.57
WH_1140,2023-08,205.79,8178.72
WH_1140,2023-09,484.54,18570.41
WH_1140,2023-10,392.26,11266.13
WH_1140,2023-11,192.06,14269.36
WH_1140,2023-12,376.72,14658.31
WH_1141,2023-01,251.81,12080.87
WH_1141,2023-02,282.06,19116.62
WH_1141,2023-03,487.85,6610.67
WH_1141,2023-04,459.45,13836.4
WH_1141,2023-05,333.77,9371.4
WH_1141,2023-06,341.18,6048.51
WH_1141,2023-07,352.97,19122.47
WH_1141,2023-08,345.18,7575.11
WH_1141,2023-09,261.36,19920.35
WH_1141,2023-10,390.95,19340.51
WH_1141,2023-11,142.29,17898.01
WH_1141,2023-12,326.15,18853.53
WH_1142,2023-01,205.14,12792.21
WH_1142,2023-02,474.56,17180.98
WH_1142,2023-03,373.75,6425.3
WH_1142,2023-04,442.07,15633.45
WH_1142,2023-05,162.39,17898.25
WH_1142,2023-06,123.55,19528.21
WH_1142,2023-07,471.17,17395.49
WH_1142,2023-08,364.09,14622.67
WH_1142,2023-09,413.68,16501.48
WH_1142,2023-10,330.39,9328.57
WH_1142,2023-11,262.81,9955.49
WH_1142,2023-12,435.73,19065.67
WH_1143,2023-01,457.31,18907.6
WH_1143,2023-02,313.91,19626.82
WH_1143,2023-03,311.7,19279.83
WH_1143,2023-04,468.65,15709.61
WH_1143,2023-05,346.09,8467.19
WH_1143,2023-06,199.7,18880.56
WH_1143,2023-07,245.74,17244.78
WH_1143,2023-08,309.11,12753.69
WH_1143,2023-09,445.75,18134.83
WH_1143,2023-10,216.11,9310.85
WH_1143,2023-11,204.15,10680.81
WH_1143,2023-12,318.13,18187.89
WH_1144,2023-01,164.13,6269.47
WH_1144,2023-02,196.69,12844.82
WH_1144,2023-03,193.24,13498.38
WH_1144,2023-04,370.66,10049.93
WH_1144,2023-05,180.05,15582.88
WH_1144,2023-06,134.51,6330.59
WH_1144,2023-07,341.28,11886.57
WH_1144,2023-08,205.86,9345.35
WH_1144,2023-09,453.05,10098.13
WH_1144,2023-10,339.27,8368.6
WH_1144,2023-11,416.61,19125.87
WH_1144,2023-12,215.25,19902.61
WH_1145,2023-01,233.42,9109.75
WH_1145,2023-02,370.15,5072.68
WH_1145,2023-03,108.6,7078.83
WH_1145,2023-04,340.9,9845.64
WH_1145,2023-05,118.36,11105.07
WH_1145,2023-06,185.41,13710.55
WH_1145,2023-07,237.1,9982.92
WH_1145,2023-08,283.49,6693.55
WH_1145,2023-09,461.16,19970.35
WH_1145,2023-10,320.11,5821.53
WH_1145,2023-11,456.3,19903.9
WH_1145,2023-12,303.7,17202.05
WH_1146,2023-01,291.68,18919.61
WH_1146,2023-02,156.82,16533.78
WH_1146,2023-03,395.0,13856.28
WH_1146,2023-04,261.24,8581.3
WH_1146,2023-05,332.7,5113.51
WH_1146,2023-06,127.89,6230.21
WH_1146,2023-07,290.08,9391.61
WH_1146,2023-08,169.9,19934.37
WH_1146,2023-09,319.21,7211.17
WH_1146,2023-10,479.98,16840.28
WH_1146,2023-11,359.36,13851.95
WH_1146,2023-12,461.31,15123.01
WH_1147,2023-01,333.74,19116.05
WH_1147,2023-02,227.62,12713.52
WH_1147,2023-03,389.37,11383.73
WH_1147,2023-04,206.22,11411.56
WH_1147,2023-05,255.49,9443.26
WH_1147,2023-06,252.6,7389.33
WH_1147,2023-07,193.85,15103.99
WH_1147,2023-08,482.29,5011.71
WH_1147,2023-09,291.43,12003.32
WH_1147,2023-10,117.37,18899.01
WH_1147,2023-11,316.17,11954.73
WH_1147,2023-12,345.35,17258.45
WH_1148,2023-01,425.49,13743.36
WH_1148,2023-02,229.26,14882.69
WH_1148,2023-03,196.11,12808.4
WH_1148,2023-04,315.91,18016.25
WH_1148,2023-05,151.96,6708.67
WH_1148,2023-06,475.76,6816.68
WH_1148,2023-07,378.65,16445.4
WH_1148,2023-08,151.56,9517.88
WH_1148,2023-09,267.84,5345.5
WH_1148,2023-10,497.91,10558.92
WH_1148,2023-11,428.21,13304.17
WH_1148,2023-12,439.99,5725.7
WH_1149,2023-01,326.16,10988.26
WH_1149,2023-02,315.02,5145.03
WH_1149,2023-03,297.77,14105.71
WH_1149,2023-04,441.05,14797.62
WH_1149,2023-05,144.55,14486.48
WH_1149,2023-06,283.3,14675.05
WH_1149,2023-07,155.16,18929.15
WH_1149,2023-08,109.53,14274.46
WH_1149,2023-09,128.92,12247.57
WH_1149,2023-10,389.02,19755.71
WH_1149,2023-11,183.67,9581.05
WH_1149,2023-12,243.23,14986.85
WH_1150,2023-01,406.21,7739.25
WH_1150,2023-02,242.44,15724.94
WH_1150,2023-03,268.15,8568.53
WH_1150,2023-04,144.57,6629.81
WH_1150,2023-05,426.04,14429.08
WH_1150,2023-06,474.7,11202.44
WH_1150,2023-07,378.31,14206.02
WH_1150,2023-08,433.64,19462.41
WH_1150,2023-09,211.24,17425.42
WH_1150,2023-10,382.24,14491.18
WH_1150,2023-11,179.79,6381.1
WH_1150,2023-12,103.99,12370.13
WH_1151,2023-01,133.45,6405.39
WH_1151,2023-02,333.43,12465.97
WH_1151,2023-03,302.44,12653.79
WH_1151,2023-04,476.58,14274.27
WH_1151,2023-05,371.79,10159.2
WH_1151,2023-06,397.61,18587.45
WH_1151,2023-07,109.3,16654.08
WH_1151,2023-08,183.57,18081.87
WH_1151,2023-09,134.45,8952.06
WH_1151,2023-10,429.94,12266.3
WH_1151,2023-11,207.42,15457.82
WH_1151,2023-12,385.24,17499.83
WH_1152,2023-01,188.68,12608.14
WH_1152,2023-02,268.3,9819.02
WH_1152,2023-03,290.19,8242.66
WH_1152,2023-04,259.25,13198.33
WH_1152,2023-05,408.9,5199.26
WH_1152,2023-06,498.88,14284.8
WH_1152,2023-07,338.8,6934.54
WH_1152,2023-08,439.18,19804.98
WH_1152,2023-09,442.52,12606.05
WH_1152,2023-10,414.18,8570.52
WH_1152,2023-11,341.96,8002.83
WH_1152,2023-12,215.74,6908.81
WH_1153,2023-01,406.92,12740.67
WH_1153,2023-02,117.9,17705.98
WH_1153,2023-03,259.36,18974.79
WH_1153,2023-04,192.71,11796.85
WH_1153,2023-05,438.22,8248.73
WH_1153,2023-06,110.87,10391.04
WH_1153,2023-07,262.19,7846.78
WH_1153,2023-08,241.59,15574.18
WH_1153,2023-09,162.28,19862.91
WH_1153,2023-10,452.17,8389.22
WH_1153,2023-11,486.17,7444.47
WH_1153,2023-12,355.12,18318.1
WH_1154,2023-01,224.25,11800.33
WH_1154,2023-02,378.93,12010.78
WH_1154,2023-03,177.12,11481.62
WH_1154,2023-04,314.2,18340.7
WH_1154,2023-05,306.22,14429.31
WH_1154,2023-06,287.94,11107.51
WH_1154,2023-07,218.26,6353.16
WH_1154,2023-08,226.34,18442.32
WH_1154,2023-09,448.46,17139.42
WH_1154,2023-10,154.85,18914.95
WH_1154,2023-11,491.53,19883.75
WH_1154,2023-12,386.54,15705.02
WH_1155,2023-01,319.79,10344.52
WH_1155,2023-02,477.73,17554.12
WH_1155,2023-03,394.93,6810.47
WH_1155,2023-04,485.1,15391.83
WH_1155,2023-05,287.38,18327.21
WH_1155,2023-06,487.69,9462.5
WH_1155,2023-07,177.03,17413.67
WH_1155,2023-08,462.31,7040.24
WH_1155,2023-09,240.32,18827.93
WH_1155,2023-10,201.37,15580.95
WH_1155,2023-11,162.94,5473.75
WH_1155,2023-12,450.99,8967.57
WH_1156,2023-01,362.95,14371.44
WH_1156,2023-02,145.18,17203.62
WH_1156,2023-03,360.27,18288.66
WH_1156,2023-04,235.16,18406.53
WH_1156,2023-05,140.58,9389.27
WH_1156,2023-06,205.45,6908.35
WH_1156,2023-07,179.51,11234.58
WH_1156,2023-08,228.51,17365.87
WH_1156,2023-09,261.61,13871.62
WH_1156,2023-10,165.03,5655.34
WH_1156,2023-11,462.24,17422.05
WH_1156,2023-12,103.02,6110.11
WH_1157,2023-01,313.16,13819.11
WH_1157,2023-02,189.52,13353.79
WH_1157,2023-03,362.13,5585.71
WH_1157,2023-04,267.27,10623.31
WH_1157,2023-05,250.1,17538.71
WH_1157,2023-06,486.27,13358.22
WH_1157,2023-07,336.07,6557.72
WH_1157,2023-08,167.39,17171.0
WH_1157,2023-09,476.8,11715.46
WH_1157,2023-10,294.36,12820.64
WH_1157,2023-11,407.07,12451.75
WH_1157,2023-12,239.54,9854.88
WH_1158,2023-01,128.56,9211.08
WH_1158,2023-02,397.47,7152.09
WH_1158,2023-03,336.05,6761.31
WH_1158,2023-04,121.05,14038.62
WH_1158,2023-05,418.6,8684.9
WH_1158,2023-06,476.43,10343.05
WH_1158,2023-07,291.64,9488.34
WH_1158,2023-08,179.95,16408.48
WH_1158,2023-09,469.11,17313.2
WH_1158,2023-10,468.93,11780.76
WH_1158,2023-11,280.47,14297.99
WH_1158,2023-12,154.95,18355.65
WH_1159,2023-01,143.07,5590.23
WH_1159,2023-02,252.53,11763.42
WH_1159,2023-03,273.67,7434.47
WH_1159,2023-04,436.01,12076.91
WH_1159,2023-05,265.8,14322.72
WH_1159,2023-06,383.87,12771.15
WH_1159,2023-07,390.11,5449.95
WH_1159,2023-08,353.94,18591.29
WH_1159,2023-09,357.97,11370.71
WH_1159,2023-10,168.46,7492.37
WH_1159,2023-11,395.9,5710.76
WH_1159,2023-12,160.87,16625.37
WH_1160,2023-01,263.55,15959.11
WH_1160,2023-02,285.97,16104.76
WH_1160,2023-03,316.64,10461.96
WH_1160,2023-04,495.71,9569.59
WH_1160,2023-05,273.68,16487.55
WH_1160,2023-06,403.57,16828.69
WH_1160,2023-07,172.38,16480.07
WH_1160,2023-08,482.45,10375.12
WH_1160,2023-09,240.48,18345.82
WH_1160,2023-10,408.51,19571.3
WH_1160,2023-11,498.22,9857.93
WH_1160,2023-12,225.95,19912.37
WH_1161,2023-01,402.1,16035.33
WH_1161,2023-02,420.43,6047.4
WH_1161,2023-03,248.32,11129.78
WH_1161,2023-04,216.11,16055.42
WH_1161,2023-05,300.2,12376.77
WH_1161,2023-06,224.47,12264.45
WH_1161,2023-07,371.98,9487.5
WH_1161,2023-08,349.44,15575.67
WH_1161,2023-09,214.04,8329.07
WH_1161,2023-10,163.25,12591.65
WH_1161,2023-11,197.96,11325.68
WH_1161,2023-12,115.26,10712.68
WH_1162,2023-01,261.14,10164.84
WH_1162,2023-02,383.67,14966.44
WH_1162,2023-03,186.82,9948.33
WH_1162,2023-04,426.51,10595.15
WH_1162,2023-05,432.83,6684.91
WH_1162,2023-06,267.66,18817.06
WH_1162,2023-07,287.4,16980.18
WH_1162,2023-08,183.19,6387.82
WH_1162,2023-09,129.11,19504.21
WH_1162,2023-10,256.57,17639.54
WH_1162,2023-11,341.56,10699.62
WH_1162,2023-12,193.18,8953.15
WH_1163,2023-01,147.63,14623.51
WH_1163,2023-02,148.8,19450.76
WH_1163,2023-03,307.2,15455.13
WH_1163,2023-04,139.57,16632.04
WH_1163,2023-05,465.01,17184.0
WH_1163,2023-06,374.6,18264.36
WH_1163,2023-07,442.05,11283.06
WH_1163,2023-08,445.38,16209.63
WH_1163,2023-09,310.27,5731.87
WH_1163,2023-10,409.18,5725.79
WH_1163,2023-11,444.47,15792.99
WH_1163,2023-12,430.66,15188.01
WH_1164,2023-01,192.28,6288.74
WH_1164,2023-02,276.78,14126.15
WH_1164,2023-03,159.19,15446.87
WH_1164,2023-04,188.22,6739.34
WH_1164,2023-05,306.62,5049.75
WH_1164,2023-06,444.38,12132.88
WH_1164,2023-07,105.17,13763.71
WH_1164,2023-08,207.34,7120.41
WH_1164,2023-09,112.08,19274.54
WH_1164,2023-10,185.27,17701.25
WH_1164,2023-11,463.15,6155.39
WH_1164,2023-12,483.39,13502.03
WH_1165,2023-01,353.26,6805.61
WH_1165,2023-02,353.5,6866.08
WH_1165,2023-03,196.36,11399.3
WH_1165,2023-04,198.26,12610.96
WH_1165,2023-05,213.28,5915.34
WH_1165,2023-06,233.02,12062.36
WH_1165,2023-07,151.23,17613.72
WH_1165,2023-08,294.17,7234.17
WH_1165,2023-09,102.46,19061.03
WH_1165,2023-10,329.21,16902.64
WH_1165,2023-11,153.99,6156.4
WH_1165,2023-12,319.3,15818.12
WH_1166,2023-01,126.57,10347.14
WH_1166,2023-02,325.8,15603.09
WH_1166,2023-03,386.36,17450.97
WH_1166,2023-04,449.86,6668.36
WH_1166,2023-05,185.66,7713.37
WH_1166,2023-06,399.78,6367.72
WH_1166,2023-07,474.42,12069.52
WH_1166,2023-08,117.2,16387.27
WH_1166,2023-09,444.15,10256.69
WH_1166,2023-10,157.56,10886.8
WH_1166,2023-11,324.82,11326.39
WH_1166,2023-12,321.66,7465.41
WH_1167,2023-01,297.47,17867.51
WH_1167,2023-02,336.83,9475.95
WH_1167,2023-03,401.35,18986.56
WH_1167,2023-04,313.48,12250.15
WH_1167,2023-05,421.57,17131.59
WH_1167,2023-06,204.45,10784.04
WH_1167,2023-07,365.02,6250.68
WH_1167,2023-08,444.67,8398.29
WH_1167,2023-09,350.98,19644.06
WH_1167,2023-10,274.32,9251.6
WH_1167,2023-11,179.59,11121.98
WH_1167,2023-12,248.1,7468.79
WH_1168,2023-01,246.98,10791.71
WH_1168,2023-02,315.44,6465.84
WH_1168,2023-03,199.39,15606.44
WH_1168,2023-04,267.73,18995.74
WH_1168,2023-05,393.57,13251.99
WH_1168,2023-06,313.54,16926.43
WH_1168,2023-07,188.42,12589.58
WH_1168,2023-08,306.35,13875.97
WH_1168,2023-09,219.75,7878.6
WH_1168,2023-10,195.39,16002.78
WH_1168,2023-11,254.98,10795.6
WH_1168,2023-12,479.23,10677.79
WH_1169,2023-01,229.44,9175.57
WH_1169,2023-02,300.79,8075.86
WH_1169,2023-03,474.83,18232.61
WH_1169,2023-04,119.68,10848.14
WH_1169,2023-05,124.21,8527.26
WH_1169,2023-06,472.68,17781.62
WH_1169,2023-07,475.51,7759.51
WH_1169,2023-08,203.47,8148.95
WH_1169,2023-09,131.79,5348.38
WH_1169,2023-10,345.62,12290.49
WH_1169,2023-11,173.06,11821.32
WH_1169,2023-12,337.84,9588.13
WH_1170,2023-01,230.71,15028.68
WH_1170,2023-02,275.01,10656.51
WH_1170,2023-03,290.54,11143.05
WH_1170,2023-04,405.83,19286.48
WH_1170,2023-05,308.5,10066.24
WH_1170,2023-06,170.18,7704.79
WH_1170,2023-07,202.71,13940.56
WH_1170,2023-08,341.55,16202.97
WH_1170,2023-09,199.55,10112.19
WH_1170,2023-10,409.44,9697.14
WH_1170,2023-11,208.08,12354.75
WH_1170,2023-12,141.04,18723.91
WH_1171,2023-01,484.59,17726.12
WH_1171,2023-02,264.27,10541.04
WH_1171,2023-03,494.8,19307.48
WH_1171,2023-04,431.41,5767.83
WH_1171,2023-05,451.14,5578.14
WH_1171,2023-06,202.52,15476.7
WH_1171,2023-07,388.31,12992.35
WH_1171,2023-08,394.33,14327.47
WH_1171,2023-09,356.1,19724.22
WH_1171,2023-10,298.16,5985.56
WH_1171,2023-11,331.33,9692.03
WH_1171,2023-12,293.64,5123.71
WH_1172,2023-01,392.25,17519.07
WH_1172,2023-02,378.95,12275.86
WH_1172,2023-03,481.08,17785.14
WH_1172,2023-04,158.67,16872.3
WH_1172,2023-05,148.37,16312.81
WH_1172,2023-06,102.09,5057.58
WH_1172,2023-07,137.96,5784.49
WH_1172,2023-08,235.29,9188.61
WH_1172,2023-09,273.91,11189.34
WH_1172,2023-10,367.37,19548.23
WH_1172,2023-11,117.76,12115.36
WH_1172,2023-12,449.68,17064.25
WH_1173,2023-01,384.33,16008.62
WH_1173,2023-02,367.98,17608.55
WH_1173,2023-03,277.47,6433.61
WH_1173,2023-04,110.22,10504.14
WH_1173,2023-05,396.82,5097.58
WH_1173,2023-06,132.82,19065.39
WH_1173,2023-07,256.29,5012.62
WH_1173,2023-08,228.88,18044.57
WH_1173,2023-09,327.67,9769.49
WH_1173,2023-10,405.1,18188.1
WH_1173,2023-11,392.68,17717.74
WH_1173,2023-12,207.49,13098.97
WH_1174,2023-01,428.61,19103.86
WH_1174,2023-02,259.0,10627.45
WH_1174,2023-03,112.44,15619.41
WH_1174,2023-04,367.43,14930.21
WH_1174,2023-05,308.56,6845.33
WH_1174,2023-06,285.87,6756.68
WH_1174,2023-07,422.65,5391.16
WH_1174,2023-08,173.97,17721.16
WH_1174,2023-09,175.61,9813.18
WH_1174,2023-10,497.84,10342.98
WH_1174,2023-11,420.49,7082.35
WH_1174,2023-12,222.75,12219.07
WH_1175,2023-01,158.75,19273.79
WH_1175,2023-02,332.47,16632.62
WH_1175,2023-03,222.6,19033.3
WH_1175,2023-04,230.87,15229.42
WH_1175,2023-05,428.57,6997.33
WH_1175,2023-06,123.03,5951.19
WH_1175,2023-07,322.45,19182.18
WH_1175,2023-08,127.89,12973.22
WH_1175,2023-09,141.19,6182.14
WH_1175,2023-10,234.74,5419.0
WH_1175,2023-11,223.87,10897.83
WH_1175,2023-12,110.6,8974.05
WH_1176,2023-01,255.95,11549.87
WH_1176,2023-02,450.41,17954.63
WH_1176,2023-03,248.28,17524.2
WH_1176,2023-04,222.71,7855.72
WH_1176,2023-05,210.87,7138.1
WH_1176,2023-06,349.04,11624.02
WH_1176,2023-07,352.04,12214.42
WH_1176,2023-08,247.24,7048.37
WH_1176,2023-09,262.39,6762.05
WH_1176,2023-10,239.13,19610.47
WH_1176,2023-11,116.41,5027.53
WH_1176,2023-12,387.0,17394.95
WH_1177,2023-01,145.58,9408.56
WH_1177,2023-02,482.61,18891.95
WH_1177,2023-03,489.45,6397.15
WH_1177,2023-04,112.45,7430.36
WH_1177,2023-05,419.72,16346.44
WH_1177,2023-06,382.87,15562.36
WH_1177,2023-07,474.3,17312.97
WH_1177,2023-08,204.22,17321.6
WH_1177,2023-09,303.33,11858.6
WH_1177,2023-10,497.29,17665.73
WH_1177,2023-11,176.48,12766.33
WH_1177,2023-12,244.57,19491.08
WH_1178,2023-01,303.56,17371.77
WH_1178,2023-02,288.29,10160.36
WH_1178,2023-03,204.23,11659.52
WH_1178,2023-04,462.25,11515.88
WH_1178,2023-05,132.05,10069.83
WH_1178,2023-06,261.55,18181.83
WH_1178,2023-07,254.22,12647.7
WH_1178,2023-08,420.25,12675.22
WH_1178,2023-09,307.56,17940.25
WH_1178,2023-10,475.17,17349.15
WH_1178,2023-11,179.67,13995.21
WH_1178,2023-12,395.83,6672.99
WH_1179,2023-01,195.25,19198.7
WH_1179,2023-02,134.49,16448.44
WH_1179,2023-03,184.45,12192.39
WH_1179,2023-04,293.51,18224.13
WH_1179,2023-05,153.5,17670.0
WH_1179,2023-06,295.52,15993.83
WH_1179,2023-07,188.86,8570.72
WH_1179,2023-08,316.81,6695.31
WH_1179,2023-09,426.87,18367.63
WH_1179,2023-10,153.53,15680.66
WH_1179,2023-11,443.46,12220.82
WH_1179,2023-12,240.59,7440.21
WH_1180,2023-01,435.92,6629.47
WH_1180,2023-02,282.59,6721.28
WH_1180,2023-03,248.36,19867.17
WH_1180,2023-04,481.23,10736.89
WH_1180,2023-05,388.07,5440.34
WH_1180,2023-06,288.71,18855.4
WH_1180,2023-07,126.41,16002.28
WH_1180,2023-08,337.51,18372.69
WH_1180,2023-09,426.02,14342.19
WH_1180,2023-10,411.44,19632.92
WH_1180,2023-11,483.39,12087.48
WH_1180,2023-12,165.85,5910.3
WH_1181,2023-01,299.63,11071.72
WH_1181,2023-02,425.98,19774.32
WH_1181,2023-03,482.56,18570.05
WH_1181,2023-04,114.22,12465.11
WH_1181,2023-05,303.19,6905.93
WH_1181,2023-06,368.39,7022.33
WH_1181,2023-07,280.95,5203.9
WH_1181,2023-08,134.39,19298.61
WH_1181,2023-09,343.26,8659.23
WH_1181,2023-10,497.54,11019.99
WH_1181,2023-11,208.37,10361.1
WH_1181,2023-12,185.9,8402.33
WH_1182,2023-01,441.25,10613.73
WH_1182,2023-02,195.2,12757.37
WH_1182,2023-03,230.3,17628.66
WH_1182,2023-04,276.77,12712.53
WH_1182,2023-05,187.75,11962.45
WH_1182,2023-06,387.66,9981.07
WH_1182,2023-07,299.76,5144.81
WH_1182,2023-08,447.43,18492.55
WH_1182,2023-09,122.01,16777.65
WH_1182,2023-10,228.27,16977.91
WH_1182,2023-11,271.43,13398.12
WH_1182,2023-12,313.05,6137.73
WH_1183,2023-01,180.83,10106.3
WH_1183,2023-02,101.36,10227.22
