hub_id,peak_month,ot_hours,flex_cost_usd
WH_0698,2023-12,74.5,8056.29
WH_0699,2023-11,122.1,6221.26
WH_0699,2023-12,59.7,6364.4
WH_0700,2023-11,195.6,7677.93
WH_0700,2023-12,98.6,7619.88
WH_0701,2023-11,145.3,8844.56
WH_0701,2023-12,139.0,7888.77
WH_0702,2023-11,171.9,8884.9
WH_0702,2023-12,168.6,4732.8
WH_0703,2023-11,89.4,6469.06
WH_0703,2023-12,165.9,9670.32
WH_0704,2023-11,174.4,9852.25
WH_0704,2023-12,152.4,4923.38
WH_0705,2023-11,180.5,3486.7
WH_0705,2023-12,77.4,2802.3
WH_0706,2023-11,81.7,6589.42
WH_0706,2023-12,199.1,2550.61
WH_0707,2023-11,186.8,5217.47
WH_0707,2023-12,150.4,6051.38
WH_0708,2023-11,84.6,8764.46
WH_0708,2023-12,122.3,2314.0
WH_0709,2023-11,112.6,4175.75
WH_0709,2023-12,58.8,8080.83
WH_0710,2023-11,126.9,7130.83
WH_0710,2023-12,159.4,2631.39
WH_0711,2023-11,197.6,3466.16
WH_0711,2023-12,138.3,8911.21
WH_0712,2023-11,55.5,6268.69
WH_0712,2023-12,191.2,9383.92
WH_0713,2023-11,78.3,2589.05
WH_0713,2023-12,189.8,2041.09
WH_0714,2023-11,89.2,4852.26
WH_0714,2023-12,177.0,3837.69
WH_0715,2023-11,88.3,3069.11
WH_0715,2023-12,108.7,8514.59
WH_0716,2023-11,68.6,5381.27
WH_0716,2023-12,198.9,8605.4
WH_0717,2023-11,113.7,3710.97
WH_0717,2023-12,157.0,8381.5
WH_0718,2023-11,85.7,8823.47
WH_0718,2023-12,89.4,6262.99
WH_0719,2023-11,123.3,2954.54
WH_0719,2023-12,121.9,8842.4
WH_0720,2023-11,106.1,9438.69
WH_0720,2023-12,128.7,8134.95
WH_0721,2023-11,61.1,6854.52
WH_0721,2023-12,119.8,7337.78
WH_0722,2023-11,57.2,4426.41
WH_0722,2023-12,102.0,6004.34
WH_0723,2023-11,190.4,4001.02
WH_0723,2023-12,54.7,6371.89
WH_0724,2023-11,156.8,7296.35
WH_0724,2023-12,87.9,6522.22
WH_0725,2023-11,114.8,7049.9
WH_0725,2023-12,114.5,9381.11
WH_0726,2023-11,117.4,6451.91
WH_0726,2023-12,110.8,4645.48
WH_0727,2023-11,88.5,7225.11
WH_0727,2023-12,183.7,6002.26
WH_0728,2023-11,139.9,8950.99
WH_0728,2023-12,100.9,2069.77
WH_0729,2023-11,59.8,8738.87
WH_0729,2023-12,135.0,6387.78
WH_0730,2023-11,115.7,2070.39
WH_0730,2023-12,97.0,7156.63
WH_0731,2023-11,159.8,7021.24
WH_0731,2023-12,186.2,9442.98
WH_0732,2023-11,187.6,6580.41
WH_0732,2023-12,97.0,8854.96
WH_0733,2023-11,159.9,8492.8
WH_0733,2023-12,175.3,8279.17
WH_0734,2023-11,98.9,9667.36
WH_0734,2023-12,129.9,3086.87
WH_0735,2023-11,96.5,8300.05
WH_0735,2023-12,103.9,3849.45
WH_0736,2023-11,172.6,2450.34
WH_0736,2023-12,59.5,4385.6
WH_0737,2023-11,131.4,8825.6
WH_0737,2023-12,184.2,3762.87
WH_0738,2023-11,184.4,8311.32
WH_0738,2023-12,54.5,6609.72
WH_0739,2023-11,70.9,3739.3
WH_0739,2023-12,100.8,7443.84
WH_0740,2023-11,139.9,2633.5
WH_0740,2023-12,72.5,3049.24
WH_0741,2023-11,150.8,8947.94
WH_0741,2023-12,133.5,8267.04
WH_0742,2023-11,102.9,6816.72
WH_0742,2023-12,167.3,5983.22
WH_0743,2023-11,57.3,2522.35
WH_0743,2023-12,152.0,2292.9
WH_0744,2023-11,123.8,4201.18
WH_0744,2023-12,129.4,2291.76
WH_0745,2023-11,93.8,2166.75
WH_0745,2023-12,131.2,8865.74
WH_0746,2023-11,114.8,4499.1
WH_0746,2023-12,55.2,2920.25
WH_0747,2023-11,157.8,2472.38
WH_0747,2023-12,198.2,3428.77
WH_0748,2023-11,180.3,9830.69
WH_0748,2023-12,124.5,6213.65
WH_0749,2023-11,119.2,7608.39
WH_0749,2023-12,134.0,7807.07
WH_0750,2023-11,53.5,7935.62
WH_0750,2023-12,100.4,9634.75
WH_0751,2023-11,66.9,4676.38
WH_0751,2023-12,95.2,9747.2
WH_0752,2023-11,61.5,8093.8
WH_0752,2023-12,94.1,8502.45
WH_0753,2023-11,122.3,9156.73
WH_0753,2023-12,53.2,6475.69
WH_0754,2023-11,149.2,2909.58
WH_0754,2023-12,171.5,3607.6
WH_0755,2023-11,177.2,8586.2
WH_0755,2023-12,194.0,2086.32
WH_0756,2023-11,177.7,5249.11
WH_0756,2023-12,98.2,3145.57
WH_0757,2023-11,52.2,6312.16
WH_0757,2023-12,138.7,6755.72
WH_0758,2023-11,91.4,7493.11
WH_0758,2023-12,116.9,3537.31
WH_0759,2023-11,127.9,8418.21
WH_0759,2023-12,89.2,7357.01
WH_0760,2023-11,150.8,3127.22
WH_0760,2023-12,82.8,9128.72
WH_0761,2023-11,188.9,3821.56
WH_0761,2023-12,137.8,4719.41
WH_0762,2023-11,150.5,2772.71
WH_0762,2023-12,65.5,5586.84
WH_0763,2023-11,106.5,7007.15
WH_0763,2023-12,188.0,2689.82
WH_0764,2023-11,171.4,2126.93
WH_0764,2023-12,52.4,9127.22
WH_0765,2023-11,61.6,5507.27
WH_0765,2023-12,196.0,3956.79
WH_0766,2023-11,68.5,9776.31
WH_0766,2023-12,197.5,3884.68
WH_0767,2023-11,176.3,5834.74
WH_0767,2023-12,71.8,8907.12
WH_0768,2023-11,113.4,7815.65
WH_0768,2023-12,59.2,8901.54
WH_0769,2023-11,131.0,8453.73
WH_0769,2023-12,162.2,6732.38
WH_0770,2023-11,66.1,3031.06
WH_0770,2023-12,63.8,5712.04
WH_0771,2023-11,149.1,2272.39
WH_0771,2023-12,55.2,8096.52
WH_0772,2023-11,163.9,5768.79
WH_0772,2023-12,154.3,7496.0
WH_0773,2023-11,109.6,4070.56
WH_0773,2023-12,119.3,9232.8
WH_0774,2023-11,79.3,2600.73
WH_0774,2023-12,173.9,4835.26
WH_0775,2023-11,122.6,2356.19
WH_0775,2023-12,85.6,7037.53
WH_0776,2023-11,111.9,5308.07
WH_0776,2023-12,157.8,3208.48
WH_0777,2023-11,161.2,2550.3
WH_0777,2023-12,133.0,7690.7
WH_0778,2023-11,136.7,8922.68
WH_0778,2023-12,130.2,9575.43
WH_0779,2023-11,157.6,8834.77
WH_0779,2023-12,145.4,8945.42
WH_0780,2023-11,73.8,3103.8
WH_0780,2023-12,50.9,7763.32
WH_0781,2023-11,69.7,4152.58
WH_0781,2023-12,169.4,5040.78
WH_0782,2023-11,53.3,4146.02
WH_0782,2023-12,172.2,3927.65
WH_0783,2023-11,188.5,4599.83
WH_0783,2023-12,104.9,5455.16
WH_0784,2023-11,160.8,8008.8
WH_0784,2023-12,94.4,3098.88
WH_0785,2023-11,53.0,5503.94
WH_0785,2023-12,131.8,6220.59
WH_0786,2023-11,96.4,7733.91
WH_0786,2023-12,57.7,7534.08
WH_0787,2023-11,62.1,5252.27
WH_0787,2023-12,141.0,3430.53
WH_0788,2023-11,135.6,4874.22
WH_0788,2023-12,162.9,4732.45
WH_0789,2023-11,189.3,5515.31
WH_0789,2023-12,169.5,8132.02
WH_0790,2023-11,175.8,7392.79
WH_0790,2023-12,80.9,9692.8
WH_0791,2023-11,59.0,9198.58
WH_0791,2023-12,150.2,2150.23
WH_0792,2023-11,172.9,5944.43
WH_0792,2023-12,101.0,2542.08
WH_0793,2023-11,159.0,6423.91
WH_0793,2023-12,76.5,5336.42
WH_0794,2023-11,52.9,9438.85
WH_0794,2023-12,179.2,9896.07
WH_0795,2023-11,136.7,4330.57
WH_0795,2023-12,195.8,5277.55
WH_0796,2023-11,68.2,5338.95
WH_0796,2023-12,92.6,9541.74
WH_0797,2023-11,104.7,6035.45
WH_0797,2023-12,57.7,2842.41
WH_0798,2023-11,128.0,3876.29
WH_0798,2023-12,188.9,6541.34
WH_0799,2023-11,52.2,7892.95
WH_0799,2023-12,108.6,7486.32
WH_0800,2023-11,90.3,4986.76
WH_0800,2023-12,106.7,2762.49
WH_0801,2023-11,58.7,8980.01
WH_0801,2023-12,167.3,6683.25
WH_0802,2023-11,136.7,6572.51
WH_0802,2023-12,97.0,7886.38
WH_0803,2023-11,77.0,9563.86
WH_0803,2023-12,129.6,8762.53
WH_0804,2023-11,141.6,7104.43
WH_0804,2023-12,146.7,7911.16
WH_0805,2023-11,153.6,7679.14
WH_0805,2023-12,148.8,6808.43
WH_0806,2023-11,168.4,8558.91
WH_0806,2023-12,123.3,5586.46
WH_0807,2023-11,112.2,6831.66
WH_0807,2023-12,59.5,8884.0
WH_0808,2023-11,161.3,7132.2
WH_0808,2023-12,98.8,2559.95
WH_0809,2023-11,155.2,8363.89
WH_0809,2023-12,139.0,7874.01
WH_0810,2023-11,86.1,9252.94
WH_0810,2023-12,123.0,5405.03
WH_0811,2023-11,175.5,4361.61
WH_0811,2023-12,191.4,8521.64
WH_0812,2023-11,103.5,3105.35
WH_0812,2023-12,186.7,4732.74
WH_0813,2023-11,181.8,8902.7
WH_0813,2023-12,71.9,7000.32
WH_0814,2023-11,120.4,4509.18
WH_0814,2023-12,83.9,7799.72
WH_0815,2023-11,53.2,3569.39
WH_0815,2023-12,108.7,5656.09
WH_0816,2023-11,116.3,6713.41
WH_0816,2023-12,61.4,7638.51
WH_0817,2023-11,166.1,8113.32
WH_0817,2023-12,163.2,7440.31
WH_0818,2023-11,83.3,8186.15
WH_0818,2023-12,174.1,3676.46
WH_0819,2023-11,82.2,5893.88
WH_0819,2023-12,68.6,4548.05
WH_0820,2023-11,146.7,7267.05
WH_0820,2023-12,150.3,6834.82
WH_0821,2023-11,162.8,7059.31
WH_0821,2023-12,116.3,3448.63
WH_0822,2023-11,183.8,7173.25
WH_0822,2023-12,130.8,5235.65
WH_0823,2023-11,156.1,8118.37
WH_0823,2023-12,105.7,8718.19
WH_0824,2023-11,63.4,5903.24
WH_0824,2023-12,170.5,9797.47
WH_0825,2023-11,71.4,9488.46
WH_0825,2023-12,110.5,7004.3
WH_0826,2023-11,169.1,4713.95
WH_0826,2023-12,141.8,7816.74
WH_0827,2023-11,111.6,2509.28
WH_0827,2023-12,73.0,7981.89
WH_0828,2023-11,100.8,8366.32
WH_0828,2023-12,153.7,2605.48
WH_0829,2023-11,74.8,3895.09
WH_0829,2023-12,158.3,6384.05
WH_0830,2023-11,150.3,9192.8
WH_0830,2023-12,179.4,2790.69
WH_0831,2023-11,125.2,3498.41
WH_0831,2023-12,132.9,7592.91
WH_0832,2023-11,184.8,7471.44
WH_0832,2023-12,92.9,5645.47
WH_0833,2023-11,192.9,5625.72
WH_0833,2023-12,172.0,3685.92
WH_0834,2023-11,60.2,4052.29
WH_0834,2023-12,128.6,9103.31
WH_0835,2023-11,133.7,4662.78
WH_0835,2023-12,100.1,9355.26
WH_0836,2023-11,57.3,5086.74
WH_0836,2023-12,53.9,2227.74
WH_0837,2023-11,54.0,7141.77
WH_0837,2023-12,109.9,6131.98
WH_0838,2023-11,112.2,8339.73
WH_0838,2023-12,55.2,2264.49
WH_0839,2023-11,188.3,5840.57
WH_0839,2023-12,124.4,4031.41
WH_0840,2023-11,63.2,2592.21
WH_0840,2023-12,176.7,9665.25
WH_0841,2023-11,181.3,6348.16
WH_0841,2023-12,155.6,5313.89
WH_0842,2023-11,78.1,4487.98
WH_0842,2023-12,121.9,3055.18
WH_0843,2023-11,123.8,6550.78
WH_0843,2023-12,62.8,8736.9
WH_0844,2023-11,104.7,6564.08
WH_0844,2023-12,195.3,2739.77
WH_0845,2023-11,151.7,9247.14
WH_0845,2023-12,99.3,8173.19
WH_0846,2023-11,166.2,6640.61
WH_0846,2023-12,63.5,2192.22
WH_0847,2023-11,147.9,9353.71
WH_0847,2023-12,60.0,4387.23
WH_0848,2023-11,96.3,6998.98
WH_0848,2023-12,121.3,3655.94
WH_0849,2023-11,83.4,7456.54
WH_0849,2023-12,188.0,6190.83
WH_0850,2023-11,53.5,5966.52
WH_0850,2023-12,95.4,7336.84
WH_0851,2023-11,140.3,3963.0
WH_0851,2023-12,72.1,9498.55
WH_0852,2023-11,177.2,4582.25
WH_0852,2023-12,155.1,3797.3
WH_0853,2023-11,65.7,6678.73
WH_0853,2023-12,138.6,9411.32
WH_0854,2023-11,146.9,6124.55
WH_0854,2023-12,77.5,5594.77
WH_0855,2023-11,159.5,3753.09
WH_0855,2023-12,174.2,7917.09
WH_0856,2023-11,133.1,6328.17
WH_0856,2023-12,193.6,8272.22
WH_0857,2023-11,183.0,8477.65
WH_0857,2023-12,121.5,5722.04
WH_0858,2023-11,192.1,4144.13
WH_0858,2023-12,73.2,4217.41
WH_0859,2023-11,190.3,5889.18
WH_0859,2023-12,60.4,4304.75
WH_0860,2023-11,88.7,9564.81
WH_0860,2023-12,133.2,9559.31
WH_0861,2023-11,169.4,2375.99
WH_0861,2023-12,128.8,5597.49
WH_0862,2023-11,133.6,6936.04
WH_0862,2023-12,164.1,7631.32
WH_0863,2023-11,90.3,2030.79
WH_0863,2023-12,199.0,8541.24
WH_0864,2023-11,180.3,3525.75
WH_0864,2023-12,125.3,2781.94
WH_0865,2023-11,118.5,3409.3
WH_0865,2023-12,101.9,2438.69
WH_0866,2023-11,181.6,8576.54
WH_0866,2023-12,67.0,9950.73
WH_0867,2023-11,96.1,4833.64
WH_0867,2023-12,57.5,5203.4
WH_0868,2023-11,166.8,9034.88
WH_0868,2023-12,109.8,5791.61
WH_0869,2023-11,70.3,7946.72
WH_0869,2023-12,56.1,4308.79
WH_0870,2023-11,52.9,4404.82
WH_0870,2023-12,198.5,6308.4
WH_0871,2023-11,127.5,5788.35
WH_0871,2023-12,60.3,7211.7
WH_0872,2023-11,157.9,6989.45
WH_0872,2023-12,100.1,6627.37
WH_0873,2023-11,183.4,5673.96
WH_0873,2023-12,136.4,7376.15
WH_0874,2023-11,176.7,9483.08
WH_0874,2023-12,64.9,7533.78
WH_0875,2023-11,99.6,6447.76
WH_0875,2023-12,78.5,6033.98
WH_0876,2023-11,188.5,2151.15
WH_0876,2023-12,162.5,6538.77
WH_0877,2023-11,170.8,9273.98
WH_0877,2023-12,162.3,3258.72
WH_0878,2023-11,146.1,5348.0
WH_0878,2023-12,192.1,6775.65
WH_0879,2023-11,127.0,8365.59
WH_0879,2023-12,179.3,4666.42
WH_0880,2023-11,106.4,3232.22
WH_0880,2023-12,115.2,2532.77
WH_0881,2023-11,97.6,9471.46
WH_0881,2023-12,73.3,5661.41
WH_0882,2023-11,51.1,7172.12
WH_0882,2023-12,133.8,3905.76
WH_0883,2023-11,149.2,6455.87
WH_0883,2023-12,104.1,6493.18
WH_0884,2023-11,68.3,4308.99
WH_0884,2023-12,95.5,6319.5
WH_0885,2023-11,103.8,4773.1
WH_0885,2023-12,105.6,8799.73
WH_0886,2023-11,186.2,6377.26
WH_0886,2023-12,116.1,7833.47
WH_0887,2023-11,185.1,4844.49
WH_0887,2023-12,87.6,2769.64
WH_0888,2023-11,162.8,9081.04
WH_0888,2023-12,145.4,2404.29
WH_0889,2023-11,92.1,2116.44
WH_0889,2023-12,86.5,4244.77
WH_0890,2023-11,181.1,7421.59
WH_0890,2023-12,131.7,9078.01
WH_0891,2023-11,180.9,6206.67
WH_0891,2023-12,147.9,8106.35
WH_0892,2023-11,74.8,9719.98
WH_0892,2023-12,62.5,7471.56
WH_0893,2023-11,65.9,3569.96
WH_0893,2023-12,71.4,5054.57
WH_0894,2023-11,172.2,9222.24
WH_0894,2023-12,81.3,3348.67
WH_0895,2023-11,174.9,8502.67
WH_0895,2023-12,93.7,2331.34
WH_0896,2023-11,81.0,4989.25
WH_0896,2023-12,144.5,6226.08
WH_0897,2023-11,191.8,6051.49
WH_0897,2023-12,172.9,7496.14
WH_0898,2023-11,74.1,7588.23
WH_0898,2023-12,134.2,2884.97
WH_0899,2023-11,181.6,2261.82
WH_0899,2023-12,134.2,4721.02
WH_0900,2023-11,93.6,3724.09
WH_0900,2023-12,193.8,7805.11
WH_0901,2023-11,133.6,7553.81
WH_0901,2023-12,157.9,9608.75
WH_0902,2023-11,55.8,9817.19
WH_0902,2023-12,179.1,3274.21
WH_0903,2023-11,62.7,8986.94
WH_0903,2023-12,196.6,2562.87
WH_0904,2023-11,192.6,8864.0
WH_0904,2023-12,87.0,2585.56
WH_0905,2023-11,163.9,5806.12
WH_0905,2023-12,118.2,4853.3
WH_0906,2023-11,61.2,7952.6
WH_0906,2023-12,88.7,8905.23
WH_0907,2023-11,98.3,3285.37
WH_0907,2023-12,194.1,5641.24
WH_0908,2023-11,105.6,8991.41
WH_0908,2023-12,91.9,3240.37
WH_0909,2023-11,136.2,2619.98
WH_0909,2023-12,184.5,4333.31
WH_0910,2023-11,90.8,6533.08
WH_0910,2023-12,159.9,9196.6
WH_0911,2023-11,86.7,2356.67
WH_0911,2023-12,95.2,6026.9
WH_0912,2023-11,71.4,5029.31
WH_0912,2023-12,71.0,8182.04
WH_0913,2023-11,178.1,2110.26
WH_0913,2023-12,123.8,3008.74
WH_0914,2023-11,175.0,5829.58
WH_0914,2023-12,193.7,8783.23
WH_0915,2023-11,100.2,7131.43
WH_0915,2023-12,165.6,6299.49
WH_0916,2023-11,97.4,2955.14
WH_0916,2023-12,87.2,4192.37
WH_0917,2023-11,199.6,7589.66
WH_0917,2023-12,133.8,2947.08
WH_0918,2023-11,144.5,8577.48
WH_0918,2023-12,131.5,7882.2
WH_0919,2023-11,130.4,8240.32
WH_0919,2023-12,55.9,5695.22
WH_0920,2023-11,66.3,4672.91
WH_0920,2023-12,91.6,9692.14
WH_0921,2023-11,84.9,7027.49
WH_0921,2023-12,166.9,6017.63
WH_0922,2023-11,151.2,6616.0
WH_0922,2023-12,94.2,8126.32
WH_0923,2023-11,195.1,7806.41
WH_0923,2023-12,62.2,6661.03
WH_0924,2023-11,68.5,6232.05
WH_0924,2023-12,163.1,7114.81
WH_0925,2023-11,183.1,8396.12
WH_0925,2023-12,77.0,5561.25
WH_0926,2023-11,195.7,8562.28
WH_0926,2023-12,63.0,8417.35
WH_0927,2023-11,129.0,8169.93
WH_0927,2023-12,77.0,3677.84
WH_0928,2023-11,170.3,3099.86
WH_0928,2023-12,170.2,4321.55
WH_0929,2023-11,184.5,7845.91
WH_0929,2023-12,79.6,2903.18
WH_0930,2023-11,189.7,7664.11
WH_0930,2023-12,189.0,2589.78
WH_0931,2023-11,60.2,7728.85
WH_0931,2023-12,136.3,6672.27
WH_0932,2023-11,161.3,2030.58
WH_0932,2023-12,53.1,3676.76
WH_0933,2023-11,116.4,3314.84
WH_0933,2023-12,101.6,9561.01
WH_0934,2023-11,73.6,2442.86
WH_0934,2023-12,60.6,9266.86
WH_0935,2023-11,68.9,5993.38
WH_0935,2023-12,52.6,5749.21
WH_0936,2023-11,189.0,8230.52
WH_0936,2023-12,166.8,9687.56
WH_0937,2023-11,180.9,8809.46
WH_0937,2023-12,137.3,4699.32
WH_0938,2023-11,80.4,6028.13
WH_0938,2023-12,127.9,6851.35
WH_0939,2023-11,128.3,3432.73
WH_0939,2023-12,195.2,7317.15
WH_0940,2023-11,73.3,3697.96
WH_0940,2023-12,136.6,2424.04
WH_0941,2023-11,60.5,9588.05
WH_0941,2023-12,197.0,8831.74
WH_0942,2023-11,96.8,5783.52
WH_0942,2023-12,114.6,8045.38
WH_0943,2023-11,147.7,2358.52
WH_0943,2023-12,177.0,5907.68
WH_0944,2023-11,71.0,5354.57
WH_0944,2023-12,121.1,8683.46
WH_0945,2023-11,53.0,3734.06
WH_0945,2023-12,168.0,2300.43
WH_0946,2023-11,87.5,5069.37
WH_0946,2023-12,172.4,6030.15
WH_0947,2023-11,146.5,4828.56
WH_0947,2023-12,141.7,9995.77
WH_0948,2023-11,118.9,7325.27
WH_0948,2023-12,60.7,3935.87
WH_0949,2023-11,117.5,3785.23
WH_0949,2023-12,176.0,3757.31
WH_0950,2023-11,79.2,5305.57
WH_0950,2023-12,109.5,6964.01
WH_0951,2023-11,60.9,7940.73
WH_0951,2023-12,123.5,3442.56
WH_0952,2023-11,123.6,5954.78
WH_0952,2023-12,138.4,4824.27
WH_0953,2023-11,149.6,4038.93
WH_0953,2023-12,157.5,7728.77
WH_0954,2023-11,151.7,4549.47
WH_0954,2023-12,194.8,2403.78
WH_0955,2023-11,85.3,8681.99
WH_0955,2023-12,88.4,5311.87
WH_0956,2023-11,82.4,3312.78
WH_0956,2023-12,92.8,8461.51
WH_0957,2023-11,118.1,6639.59
WH_0957,2023-12,127.3,7575.62
WH_0958,2023-11,162.2,7157.64
WH_0958,2023-12,186.9,6281.48
WH_0959,2023-11,83.5,3532.79
WH_0959,2023-12,93.0,6144.14
WH_0960,2023-11,170.3,5365.45
WH_0960,2023-12,120.1,9831.82
WH_0961,2023-11,182.1,6212.87
WH_0961,2023-12,161.6,9011.42
WH_0962,2023-11,180.2,6244.99
WH_0962,2023-12,163.2,6831.37
WH_0963,2023-11,50.5,2478.73
WH_0963,2023-12,176.9,7546.98
WH_0964,2023-11,175.4,3971.43
WH_0964,2023-12,161.9,2946.79
WH_0965,2023-11,76.1,8806.72
WH_0965,2023-12,181.3,9916.24
WH_0966,2023-11,123.3,2075.9
WH_0966,2023-12,94.2,9845.62
WH_0967,2023-11,180.6,9383.41
WH_0967,2023-12,138.5,9741.52
WH_0968,2023-11,116.4,9852.82
WH_0968,2023-12,53.9,7609.5
WH_0969,2023-11,87.9,2339.07
WH_0969,2023-12,122.6,2192.82
WH_0970,2023-11,79.9,7018.15
WH_0970,2023-12,166.1,7487.03
WH_0971,2023-11,187.8,2755.29
WH_0971,2023-12,71.2,8044.79
WH_0972,2023-11,174.6,5078.95
WH_0972,2023-12,146.7,6537.37
WH_0973,2023-11,181.6,4188.26
WH_0973,2023-12,151.4,7308.96
WH_0974,2023-11,78.0,5838.13
WH_0974,2023-12,179.3,2086.14
WH_0975,2023-11,96.6,7668.42
WH_0975,2023-12,127.8,9047.2
WH_0976,2023-11,85.9,2533.17
WH_0976,2023-12,75.5,2564.66
WH_0977,2023-11,150.8,6695.21
WH_0977,2023-12,129.5,7949.64
WH_0978,2023-11,82.4,4649.65
WH_0978,2023-12,131.8,8476.42
WH_0979,2023-11,199.7,3877.65
WH_0979,2023-12,181.3,8947.62
WH_0980,2023-11,168.6,4290.11
WH_0980,2023-12,131.4,6985.22
WH_0981,2023-11,80.4,9833.01
WH_0981,2023-12,101.6,5737.82
WH_0982,2023-11,50.7,6362.53
WH_0982,2023-12,103.4,8376.36
WH_0983,2023-11,62.3,2049.85
WH_0983,2023-12,139.9,4959.87
WH_0984,2023-11,151.0,7721.39
WH_0984,2023-12,74.4,2556.31
WH_0985,2023-11,199.9,9695.42
WH_0985,2023-12,52.6,2144.61
WH_0986,2023-11,103.3,3823.77
WH_0986,2023-12,122.6,4088.38
WH_0987,2023-11,96.3,9372.45
WH_0987,2023-12,194.4,7177.9
WH_0988,2023-11,66.6,5487.85
WH_0988,2023-12,79.6,3625.57
WH_0989,2023-11,134.2,4519.58
WH_0989,2023-12,90.7,3717.72
WH_0990,2023-11,159.3,3350.35
WH_0990,2023-12,55.9,4957.79
WH_0991,2023-11,57.1,3746.14
WH_0991,2023-12,198.8,5481.81
WH_0992,2023-11,139.6,6382.21
WH_0992,2023-12,78.9,3254.44
WH_0993,2023-11,182.6,2778.37
WH_0993,2023-12,173.2,7899.38
WH_0994,2023-11,181.4,4514.98
WH_0994,2023-12,71.6,2115.79
WH_0995,2023-11,53.3,8012.08
WH_0995,2023-12,115.6,6440.08
WH_0996,2023-11,197.4,6989.26
WH_0996,2023-12,60.9,9880.52
WH_0997,2023-11,150.9,9140.46
WH_0997,2023-12,111.1,8601.35
WH_0998,2023-11,90.6,2081.99
WH_0998,2023-12,148.0,4338.37
WH_0999,2023-11,164.1,7972.81
WH_0999,2023-12,122.3,5257.95
WH_1000,2023-11,79.7,4616.8
WH_1000,2023-12,139.6,3109.66
WH_1001,2023-11,131.5,3599.94
WH_1001,2023-12,69.0,8952.37
WH_1002,2023-11,74.5,3042.41
WH_1002,2023-12,100.6,3789.59
WH_1003,2023-11,96.8,6101.68
WH_1003,2023-12,102.0,2076.54
WH_1004,2023-11,146.2,6118.67
WH_1004,2023-12,91.3,6624.03
WH_1005,2023-11,106.7,9155.69
WH_1005,2023-12,163.0,2137.99
WH_1006,2023-11,137.8,3201.67
WH_1006,2023-12,168.1,8535.31
WH_1007,2023-11,95.5,3748.95
WH_1007,2023-12,105.5,4783.07
WH_1008,2023-11,100.4,2178.38
WH_1008,2023-12,149.5,8141.07
WH_1009,2023-11,80.3,2241.39
WH_1009,2023-12,178.5,3299.13
WH_1010,2023-11,154.6,9672.08
WH_1010,2023-12,184.2,9850.01
WH_1011,2023-11,80.9,3249.33
WH_1011,2023-12,125.4,4739.02
WH_1012,2023-11,170.9,7881.06
WH_1012,2023-12,107.5,2260.57
WH_1013,2023-11,185.3,2625.95
WH_1013,2023-12,194.8,5410.28
WH_1014,2023-11,177.2,5280.65
WH_1014,2023-12,172.7,8185.38
WH_1015,2023-11,59.9,9464.11
WH_1015,2023-12,140.3,2228.0
WH_1016,2023-11,75.1,8751.64
WH_1016,2023-12,160.4,2100.2
WH_1017,2023-11,92.3,4880.5
WH_1017,2023-12,79.8,6664.19
WH_1018,2023-11,183.8,3572.96
WH_1018,2023-12,179.7,8209.45
WH_1019,2023-11,88.2,9671.48
WH_1019,2023-12,154.5,3964.31
WH_1020,2023-11,116.5,3315.29
WH_1020,2023-12,81.1,8725.97
WH_1021,2023-11,175.9,3102.14
WH_1021,2023-12,83.3,5593.15
WH_1022,2023-11,51.5,6417.18
WH_1022,2023-12,61.3,7243.04
WH_1023,2023-11,165.0,3047.32
WH_1023,2023-12,96.7,5373.54
WH_1024,2023-11,195.8,8131.02
WH_1024,2023-12,118.1,7410.17
WH_1025,2023-11,121.4,4939.04
WH_1025,2023-12,199.9,3328.17
WH_1026,2023-11,145.7,4981.07
WH_1026,2023-12,187.1,8421.21
WH_1027,2023-11,118.1,9627.47
WH_1027,2023-12,111.7,5729.43
WH_1028,2023-11,194.9,2844.85
WH_1028,2023-12,123.7,6959.03
WH_1029,2023-11,148.6,9930.8
WH_1029,2023-12,183.6,7211.13
WH_1030,2023-11,119.8,3701.66
WH_1030,2023-12,82.9,5130.88
WH_1031,2023-11,65.2,7519.11
WH_1031,2023-12,110.4,6765.65
WH_1032,2023-11,51.1,2897.2
WH_1032,2023-12,71.3,6168.33
WH_1033,2023-11,139.1,9847.18
WH_1033,2023-12,138.2,7513.0
WH_1034,2023-11,73.9,4126.65
WH_1034,2023-12,152.4,9702.84
WH_1035,2023-11,88.3,4047.24
WH_1035,2023-12,114.2,5192.29
WH_1036,2023-11,182.7,6961.81
WH_1036,2023-12,158.7,9800.62
WH_1037,2023-11,87.9,9121.67
WH_1037,2023-12,183.5,8274.44
WH_1038,2023-11,59.5,3318.16
WH_1038,2023-12,194.2,9235.61
WH_1039,2023-11,153.5,3617.72
WH_1039,2023-12,106.5,4103.81
WH_1040,2023-11,166.5,4002.49
WH_1040,2023-12,164.0,4845.51
WH_1041,2023-11,145.7,7325.11
WH_1041,2023-12,186.4,7053.82
WH_1042,2023-11,81.5,3239.14
WH_1042,2023-12,112.7,3994.72
WH_1043,2023-11,105.1,9898.89
WH_1043,2023-12,182.7,8210.43
WH_1044,2023-11,74.8,5140.12
WH_1044,2023-12,122.0,6563.13
WH_1045,2023-11,123.1,2211.97
WH_1045,2023-12,134.9,2963.79
WH_1046,2023-11,98.6,3789.21
WH_1046,2023-12,138.5,2811.04
WH_1047,2023-11,186.7,3453.9
